year	importer_ISO	exporter_ISO	SITC0_1	SITC0_2	SITC0_3	SITC0_4	SITC0_5	SITC0_6	SITC0_7	SITC0_8	SITC0_9	SITC0_10	SITC0_11	SITC0_12	SITC0_13	SITC0_14	SITC0_15	SITC0_16	SITC0_17	SITC0_18	SITC0_19	SITC0_20	SITC0_21	SITC0_22	SITC0_23	SITC0_24	SITC0_25	SITC0_26	SITC0_27	SITC0_28	SITC0_29	SITC0_30	SITC0_31	SITC0_32	SITC0_33	SITC0_34	SITC0_35	SITC0_36	SITC0_37	SITC0_38	SITC0_39	SITC0_40
2	2	3	0	0	0	0	0	0	650.257781337132	0	195.439829182936	0	580.592858983636	0	0	0	0	0	0	0	834.873216780266	0	0	0	1079.48809901495	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	2	4	3171848.43259813	0	4871929.6068416	981720.78553854	2497980.94357342	1413152.9743207	1075582.56414832	4576651.49823791	9829495.88709987	9649316.28136584	8036714.64832629	5554862.8796923	0	2347126.4247699	2537090.04449816	6033809.57702286	2804813.74421349	7646856.34436372	0	1246859.02911447	0	1714205.89370016	9908446.96977418	553106.799627196	6185267.80455145	1290405.42110903	5241305.23151553	2118069.30500582	5219987.36146608	4036114.27590319	6010028.03768979	9231221.99305481	5960453.99616934	8185173.28367142	7745086.10059587	6193502.05010932	5477782.07867169	3069090.2316829	1504772.20520549	4994269.63222058
2	2	5	0	0	633426.875516158	0	0	536538.435561929	0	71633.4067844022	61086.3338430673	356878.507666183	0	0	0	0	379314.537707379	398117.724205092	651115.170196737	121480.249193231	0	70119.3616824489	0	0	0	0	264966.2845832	0	0	439638.496084358	0	0	0	449216.200828394	287105.159102176	0	0	0	19305.3910999471	240059.277918714	0	544159.057176266
2	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	691.915408189352	0	0	0	0	0	0	0	0	0	0	0	0	0	233.575186421264	0	0	0	0	0	0	0	0
2	2	7	3171726.29096288	2797285.31998524	4871855.64946604	981768.220265687	2497977.28940085	0	1075776.58802089	4576737.18834486	9829627.12044337	9649298.29512914	8036523.51076597	5554883.3381966	4721018.11957726	2346946.8200763	2537241.796714	6033741.27688203	2804939.33209568	7647059.0408335	5649927.55919515	1247151.84875109	1759933.22537867	1714159.4243953	9908512.24943759	553008.353999826	6185319.75064486	1290507.14811455	5241603.72357858	2117779.28461847	5220158.00153743	4035992.4212294	0	9231244.94912235	5960435.03030839	8185025.30110666	7745036.10677979	6193378.61160307	5477761.60432075	3069188.70925564	1504544.81503549	4994514.86005884
2	2	8	0	662143.352016824	633508.024581158	664299.908354139	0	536310.247357178	0	0	60967.539258893	0	404636.352746453	481285.647891501	0	312426.380455161	0	0	0	0	28267.4417225732	0	11712.0355445637	644219.480033201	0	424150.392574716	265135.569880509	239870.142128819	0	439621.502714192	443195.286632744	686316.820441808	0	449499.834165094	287239.989292462	644711.497874166	0	640107.256180158	0	0	179836.248364319	0
2	2	9	3171749.95650071	2797242.20358244	4871941.04767766	981724.190664206	2498110.86039224	0	1075891.49201485	4576611.6140857	9829583.29301592	9649231.8057398	8036731.54416463	5554996.47475484	4720992.65120519	2347039.26398346	2537178.86848558	6033622.29016353	2804846.87740964	7646693.56245711	5649901.57678368	0	1759910.48712903	0	9908732.49884414	0	6185341.4920941	1290496.87808824	5241550.31560084	0	5220029.23296346	4036180.35339814	6009967.32519843	9231049.18326593	5960623.44942992	8185184.7639701	7745028.52837993	6193286.96368035	5477663.35258799	3069218.77838536	1504800.17986445	4994582.46488613
2	2	10	0	452.446161172598	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	3	1	0	662080.916792523	0	0	0	536523.386291043	0	0	0	0	404746.272494176	0	0	312507.951753002	0	398115.880171142	0	0	0	70074.2766382691	0	0	522744.520013755	424052.688460773	264945.501527724	239622.411473266	0	439511.43004487	443387.174725148	0	0	0	286954.437110075	0	316444.18631363	0	19388.2615384473	0	0	0
2	3	2	0	0	0	0	914.258482070234	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1096.81329999665	0	0	565.840858344829	0	0	0	0	0	0	316.71410110026	0	0	0	0	0	0	0
2	3	4	406.466931971775	0	0	0	0	0	0	0	0	0	0	0	0	0	390.894412999897	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	283.458963414451	0	0	0	0	1109.49253698544	0	0	0
2	3	5	0	0	0	0	0	0	767.2452656899	0	219.354004395691	0	0	0	0	0	284.472419464578	0	0	0	0	723.405500618145	0	0	0	812.309299832941	281.373358927305	0	0	0	0	0	0	0	0	0	0	0	913.713843982462	0	0	0
2	3	6	3171555.07757951	2797505.98439477	4871844.90115638	981812.678855597	2498073.10695729	1413070.82905548	1075749.16208021	4576725.08087542	0	9649007.95011691	8036639.57777289	5555052.69779502	4721023.12730503	0	2537189.48964653	6033732.06325657	2804910.87212368	7646786.67979897	5649916.28439778	1246816.09379787	1759842.48327109	1714085.28364449	9908477.32828021	552983.069652727	6185375.32619304	1290599.76453759	5241539.61904343	2117913.7551977	0	4036226.38744341	6010102.59683211	9231264.00200281	5960451.94721372	8185118.84614645	7745183.77447255	6193212.73213919	5477690.2616213	3069356.34522402	1504733.26505355	4994517.2668136
2	3	7	0	0	0	0	0	0	0	612.347991847324	0	0	0	0	0	0	0	335.97821218529	0	0	0	0	0	0	975.012714881428	0	0	0	0	149.792499107326	0	0	0	0	0	0	554.362585511668	0	0	0	0	0
2	3	8	0	662158.549512108	0	664461.33399197	211355.959690501	536437.474817275	0	0	61177.7915609611	356911.121914125	0	0	176885.568181863	0	379448.394938221	398284.404207467	0	0	28471.9392963993	0	11807.8540616273	0	0	0	264901.114329142	0	229877.555026726	0	443427.989820283	0	0	449354.227920511	0	0	316473.819804061	0	0	0	180148.758188602	0
2	3	9	0	0	0	0	0	449.118601634889	578.275733867243	0	0	0	630.235956262982	0	0	0	216.65578420204	0	0	0	0	682.938838734399	0	0	0	0	0	0	0	0	100	0	0	0	0	308.943680379318	0	0	1036.75054959425	0	0	0
2	3	10	0	0	0	0	0	0	0	0	0	0	0	0	695.48177070685	0	0	0	0	0	0	0	0	0	950.138617707828	0	100	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	4	1	0	0	0	0	211310.867043863	536607.072133757	0	0	61066.0518860695	0	0	481082.636953189	0	0	0	398272.124731706	0	121406.544677533	0	0	0	0	0	424379.942633606	0	0	0	439703.450856475	0	0	608685.064428158	0	287305.159462604	0	316674.788787434	0	0	0	179863.551528274	544220.694854533
2	4	2	3171674.18697283	2797444.08894549	4872115.0451107	981855.352262975	2498075.76011213	1412931.69894302	1075886.51688009	4576659.4151806	9829376.77045423	9649142.42932681	8036657.77225756	5554811.96213072	4720986.4221021	2346811.30503167	2537117.6745217	0	2804807.58959342	7646814.36575398	5649883.73840723	1247111.79420247	0	1714171.26639972	9908430.16956902	553067.373889789	6185236.10083952	1290700.87914949	5241291.85369395	0	5219968.37417973	4036269.55989467	6010160.24735055	9231076.50341514	5960604.61748985	8185215.43225936	7745116.90306819	6193287.14445037	5477557.82060948	3069295.78279641	1504544.18236191	4994466.07480676
2	4	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	676.446665400439	0	0	0	0	0	0	0	0	0	0	0	0	513.769370603876	0	0	0	0	0	0	360.873988755617
2	4	5	0	0	0	0	976.584969243347	0	0	0	220.315829899564	0	707.125227473743	0	0	0	345.285935748621	0	0	0	902.768288336609	0	0	0	0	1005.26322010051	0	0	0	0	0	0	0	0	0	113.720199515016	0	0	0	352.034865863136	0	0
2	4	6	372614.200924736	0	633446.588192181	0	0	0	0	0	0	357101.482999548	404578.33180533	481246.513465022	0	312351.517081822	0	0	0	0	0	0	0	0	0	0	0	239579.908942455	229963.42156503	0	443423.545990803	0	0	0	0	0	0	640105.324184163	0	239903.995868913	0	0
2	4	7	0	662214.529815848	633627.432004455	0	211310.755176208	0	0	0	0	0	404606.871473288	0	176876.657700117	312318.57906461	0	0	0	121315.049838045	0	0	0	0	0	424169.641031624	265062.271041473	0	229749.428727191	0	0	0	0	449402.501000777	287192.526529029	0	0	0	0	0	179775.494415189	0
2	4	8	0	0	0	0	211394.948503654	536366.258879992	0	0	0	0	404816.306930403	0	0	0	0	398011.884259363	651454.429792803	0	0	70126.3336615058	0	0	0	0	264935.974303718	239515.820851709	0	439750.116396946	443449.48328177	0	0	0	0	644815.236316845	316548.562365214	0	0	0	179915.436000653	0
2	4	9	3171664.71076462	2797366.87081697	4871937.59527601	981930.234226647	2497874.69356278	1412857.20717226	1075607.90198292	4576804.67902193	9829432.4796496	9648989.40685091	8036598.22416904	5555003.28873696	0	2346947.02022095	2537211.08519985	6033757.6226793	2804913.7538954	7646898.43274143	5649940.14506735	1246705.10239367	1759918.02172563	1714127.46119472	9908557.8575751	553089.609813659	6185432.29458615	0	5241299.6359818	2118060.90016825	5219993.27076128	4036386.35315332	6010151.01254938	9231257.47474219	5960560.17418571	8185277.1246332	7744986.78304248	6193610.95364623	5477729.30159026	3069254.88104485	1504700.5168016	4994296.65413334
2	4	10	0	376.325657128777	0	0	0	0	0	0	0	0	0	0	744.38701223668	0	140.792776051297	0	0	0	0	0	0	596.164279344878	1087.51383506269	0	0	0	0	0	0	0	0	0	0	0	0	216.704701530464	886.019671196002	0	0	0
2	5	1	0	662179.890101203	0	0	0	536361.963348642	133213.966076209	0	0	0	404689.658696965	481144.206909393	176846.379701549	0	379288.619770939	0	0	0	0	0	11565.2168094469	0	0	424198.030823688	264898.432813656	0	229812.328773677	0	443410.684815065	0	608785.717757319	0	287242.915570436	0	316512.73926733	640039.436824599	19328.9608444131	0	179818.74952419	0
2	5	2	0	0	0	0	0	0	0	71808.1641726922	0	0	0	481156.72691102	176776.44263736	312357.172929981	379389.138980925	0	0	0	0	69995.5358937367	0	0	0	0	264936.4347656	0	0	0	443346.084631565	0	608662.799657651	0	0	0	316625.491939022	0	0	239950.916282745	179954.570274303	0
2	5	3	0	0	0	0	930.283834947962	0	0	0	0	0	0	0	0	0	148.477457484088	0	0	551.68058461964	0	0	0	0	864.552932075393	1104.61117061076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	5	4	0	0	0	0	0	0	0	0	0	0	0	267.251858614393	0	0	165.625986568278	479.897427966498	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	772.792761167667	0	0	0
2	5	6	0	0	0	664498.717005347	211299.519004635	0	0	0	0	0	0	480976.73326573	176808.676295188	0	0	0	0	0	0	69997.2476849396	0	644199.220543306	0	424209.027904365	0	0	0	0	443410.602916538	686289.777076872	0	449450.076697758	287189.704487988	0	0	640164.451703823	0	239951.416825879	179798.778690157	0
2	5	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	237.113809077045	0	0	0	0	0	0	0	590.993566619678	0	0	0	0	0	1253.60178470008	0
2	5	8	0	0	0	0	860.540630626446	0	0	0	0	0	0	0	0	0	415.598185310178	0	0	0	0	0	0	0	939.679409747312	0	0	0	597.860534176693	0	0	0	0	0	0	0	0	0	0	111.957896387814	0	0
2	5	9	3171908.85694593	2797339.74175244	4872045.94749665	981840.034489062	2498054.48453218	1413119.65024961	1075715.17073094	4576531.69343047	9829556.45009785	9649143.93963093	8036679.68208888	5554835.52953994	4721113.2442433	2347107.74507274	2537167.29427769	6033714.30618535	2804820.82295567	7646530.47819475	5650014.74673593	1247111.74891795	1759703.6730646	1714122.99507872	9908510.80689818	553026.769683831	6185140.51358589	1290559.05289413	5241247.19087216	2117961.94617863	5220027.44918985	4036098.17511992	0	9231264.04333413	5960503.83580179	8185166.75288942	7744939.38894422	6193212.2980685	5477729.20632567	3069249.47826478	1504571.62497132	4994509.2181705
2	5	10	0	0	633516.167563038	0	0	0	0	71746.5738805085	0	0	0	0	176771.882042353	0	379270.389927247	398198.692734603	0	0	28212.9077936397	0	11877.5636742276	644300.589104151	0	424112.453594344	265085.776122838	0	230187.044159324	439652.946614085	443622.489390271	686239.549870589	608769.729374606	0	0	0	316771.972901715	639984.141909431	0	0	179736.153921064	0
2	6	1	3171570.72775258	2797329.96342184	0	981736.424625747	2498074.45108077	1413154.41560893	1075680.30069386	4576690.41564607	0	9649353.16126228	8036808.92736798	5554785.16782945	4720882.63140368	2346932.24515501	2537229.57566292	6033594.53964565	2804956.44035043	7646862.05193128	5650018.83889278	1246937.47859312	1759800.55178999	1714112.94834315	9908522.43198701	552936.150946812	0	1290818.72846891	5241334.49710158	2117897.81057473	5220136.35904967	4036242.46914363	6010224.27633264	9231305.65960181	5960569.71395183	8185131.23541051	0	6193650.10629014	5477581.4097536	3069142.59411886	1504593.98787668	4994430.63952102
2	6	2	0	0	0	0	784.843092478129	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	134.029881037124	0	0	742.425861068787	0	0	0
2	6	3	3171818.17253012	2797212.02789652	4871808.43397083	981978.476544201	2497883.2703986	1413062.76435113	1075937.97383809	4576508.20345768	9829302.68656476	9649055.11319816	8036767.92790152	5554732.26000161	4720821.07001888	2347101.24630983	2537261.5925712	6033846.7835409	2804898.89872711	7646813.64374735	5650121.24156255	1247089.32011691	1759802.61975708	1714107.83481101	9908616.79663889	553133.992742229	6185342.87785114	1290595.71774561	5241497.46590529	2118101.49869789	5219880.51627839	4036208.26817567	6010072.11577767	9231085.83476408	5960533.4513452	8184989.23242505	7744972.03131972	6193308.39340556	5477627.82678478	3069202.12237281	1504740.07012042	4994483.34946228
2	6	4	0	0	0	664306.346600794	0	0	0	0	0	356843.870935889	0	481170.849049136	176882.963976477	0	0	0	0	0	28333.6088770579	70046.6572819799	0	644279.670251154	0	424169.044317317	265008.32806096	0	229890.689189301	439542.69869629	443551.06198452	0	608679.365728322	0	287243.346133261	644641.709156127	0	640260.130370777	0	0	180079.503419147	0
2	6	5	0	662287.396601686	0	0	0	536531.319721152	0	0	61271.1215269804	0	0	0	176607.28162492	312197.156647941	379258.850398035	398212.074362168	0	121625.986769775	28346.1995243187	70067.3291392158	0	0	522784.311569333	424081.898369397	264889.005064107	0	0	0	0	0	0	0	0	0	0	639984.759969717	0	239981.731835029	179964.983788986	544084.469433252
2	6	7	372554.123833832	0	0	0	0	0	0	0	0	356802.024908072	404722.661807005	481174.659897392	0	0	379194.901892956	398251.575001638	0	0	0	70089.5825166657	0	0	522758.736618053	0	265032.518648566	0	0	0	0	0	0	449499.737985081	0	0	316596.305608026	640114.578229676	0	0	0	0
2	6	8	0	0	0	0	900.615498090865	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	399.398240983014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	266.138554316845
2	6	9	0	0	0	0	0	0	0	0	61194.0841726552	0	404839.569802771	481208.845883251	0	0	0	0	0	0	0	0	0	0	522855.207640324	0	0	0	229966.715988212	0	443421.138326418	0	0	449409.995773143	287177.47761534	644725.647594864	316419.857406052	640008.430132056	19273.7437544682	239902.065623629	179930.078016022	0
2	6	10	3171792.36417086	2797388.97796089	4872063.70876778	981719.733923482	2498079.77599633	1412980.59786508	1075784.22741535	4576462.79052303	9829696.00068033	9649059.58369254	8036508.12055722	5554771.59678317	4720993.29874023	2346850.93276865	2537194.39819847	6033615.40807861	2804805.22455029	7646796.42535445	5650029.07348595	1246844.07718521	1759886.13758566	1714064.9662287	9908554.59233576	552935.076280379	6185280.069253	1290621.20039308	5241571.33979318	0	5220075.6937906	4036316.59493367	6010197.75708781	9231350.56329229	0	8185174.65118334	7745204.31498052	6193272.99097476	5477488.2638611	3069128.3874717	0	4994529.05626604
2	7	1	3171675.74591686	2797407.98183584	4871897.78132348	981832.613577918	2497881.01763684	1413046.98232777	1075897.86247237	4576578.72873592	9829533.23861187	9649345.69962521	8036522.50877634	5554824.40547615	4721061.69881814	2347133.95466566	2537111.96403639	6033732.07753665	2804937.10074846	7646757.09414532	5650099.76596491	1246953.13239334	1759978.07744894	0	9908533.86556107	553128.252775683	6185277.42010159	1290552.72780108	5241382.64803769	2117876.39442489	5219962.26682882	4036182.85654321	6009979.2221345	9231426.84771051	5960586.41144145	8185116.53314306	7745259.30286742	6193369.66514839	5477875.55672822	3069276.93391824	1504636.45274898	4994457.73963907
2	7	2	3171766.27353823	2797317.20685269	4871857.96900956	981982.223528961	2497927.36325378	1413034.26524755	1075758.12021614	4576629.08406868	9829358.3444698	9649314.82444022	0	5554736.57088275	4721080.18451427	0	0	6033710.98507795	2805043.73254454	7646884.45240256	5649948.56476864	1246955.71674977	1760090.32483998	1714054.5611091	9908518.80853269	553044.592613746	6185395.2195269	1290708.24162804	5241488.65453258	2118197.96898099	5220238.98397241	4036120.81814964	6009896.7286115	9231169.18085769	5960443.04108197	8185284.28335267	7745016.66085908	6193467.28583481	5477619.99364213	3069153.68550411	1504537.08079039	4994617.98747602
2	7	3	0	0	0	0	0	410.129677477907	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	7	4	372429.315866244	662036.137843662	0	664450.856767128	211302.000324934	0	133327.099108737	0	61308.6813034673	0	404839.114016838	0	0	312209.388696144	379275.595709254	398198.724078704	651341.852549742	121353.414574952	0	0	0	644523.442816121	0	0	0	0	229844.300143053	439673.916098365	443340.839853829	0	0	0	287125.079574111	644774.178144649	316406.448477977	0	0	239864.143952098	179792.912190427	0
2	7	5	0	0	0	0	0	382.629281697703	0	0	0	0	0	0	0	0	0	0	0	0	0	758.338654866472	0	0	0	937.611786724638	198.422060004281	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	7	6	0	0	633517.822255689	0	0	0	0	0	0	356808.79498001	404811.220981856	481119.313150841	0	312441.486796969	379269.529678894	398128.38598054	0	121366.399043398	0	0	0	644502.299341272	0	0	0	239615.736613778	229786.344063145	439413.983008363	443241.638186874	0	0	0	287325.565364933	0	0	639967.279086101	0	0	179969.704414128	0
2	7	8	3171703.10652904	2797479.29387228	4871726.44075491	981862.712983677	2498102.27966153	0	1075769.37583656	4576509.64428897	9829577.7243423	9649198.99060224	8036662.25049969	5554857.89198268	4720995.97518995	2346955.57064784	2537059.88333511	6033650.06036411	2804883.21114509	7646728.44615903	5649899.33186355	1247115.42684	1759794.78007774	1714040.48246496	9908400.00811037	553137.219459517	6185212.91301689	1290528.31596681	5241404.08906189	2118002.18817469	5219976.84300292	4036179.66130026	0	9231214.73380422	5960616.76465548	8185131.89320082	7745189.49627174	6193423.32005373	5477818.55157854	3069089.47505995	1504670.2178494	4994529.01566261
2	7	9	0	662015.353038427	0	0	211357.309224601	0	0	71767.5813717657	61002.7290911397	356953.709844776	404912.597682997	481075.259104489	0	0	0	0	0	121251.980339863	28378.6371948449	70137.9933010829	11777.7271586352	0	0	0	0	0	0	0	0	686258.219016365	0	0	287194.239869761	644763.966414968	0	639936.89934649	0	0	0	0
2	7	10	0	0	0	664530.370359997	0	0	133265.544408168	0	0	356996.987984483	0	481247.502573244	0	0	379369.183068999	0	651431.953084151	121390.975368822	0	70076.1013149042	0	0	0	0	265043.793471911	239729.645961367	0	0	443231.473441988	0	608783.187985779	0	0	0	0	0	0	0	0	0
2	8	1	0	227.950939459137	0	0	1035.69136241939	229.620529418026	0	680.315556566472	0	0	0	382.149885481066	0	0	0	0	0	0	0	0	0	0	1066.64230748639	0	0	654.399217562251	0	0	0	0	0	0	445.232266647412	0	0	137.98447806956	0	0	0	0
2	8	2	0	662179.825528091	0	0	0	0	0	71502.7764564854	61005.3461986454	357071.091530976	404818.837380143	481063.90613718	176864.420565773	0	379404.194268629	398112.965076707	0	0	28320.2811340242	0	11767.7090439216	0	522749.770944765	424266.026331793	0	0	229932.599782974	439596.04206499	0	0	0	0	287318.829343787	0	0	640049.977842411	0	239914.539038168	179685.985166044	0
2	8	3	372488.592521417	0	0	664483.531282266	0	0	0	0	61021.7196194179	0	404777.273124646	0	0	0	0	398073.051244958	0	0	0	69949.0417145013	11783.2298982757	0	0	0	264891.130507761	0	0	0	0	0	0	0	0	644614.835443509	316557.405182757	640240.051236996	0	0	0	0
2	8	4	0	0	0	0	0	536420.44368974	133393.205178288	71880.6611207941	61100.582644939	0	404527.500285736	481386.571619067	0	0	0	397852.384920443	0	121399.209084951	0	0	0	0	522693.168412473	0	0	0	229779.094162356	439818.211164486	0	0	608622.750548525	0	287227.202806202	0	316469.884043276	0	0	239931.778507226	0	0
2	8	5	0	0	0	0	0	0	0	0	405.264958835976	0	549.136466965942	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2	8	6	0	0	0	0	998.493157726218	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	368.009724002423	0	0	0	999.927916569999	0
2	8	7	3171769.16072665	0	0	981716.162847554	2497964.00380254	1413032.85671213	1075668.80778696	0	9829757.75248762	9649133.00266857	8036546.53449412	5554663.56346713	4720987.22326483	2347031.78054233	2537211.8643119	6033642.84365497	2805021.40156178	7646644.84918548	5650033.93694609	1246817.64170608	1759725.30559424	0	9908401.30037042	553177.907316425	6185267.11940817	1290361.81587568	5241492.98196012	2117882.88893484	5220147.35106775	4036245.89893387	6010082.86032373	9231204.72804443	5960464.53171421	8185035.98337508	7745052.49397852	6193195.97604667	0	3069049.923379	1504587.23329976	4994527.577493
2	8	9	0	0	0	0	0	371.865864050491	0	0	0	0	811.947689545185	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	277.310650776551	0	472.084667745627
2	8	10	0	0	633374.050018519	0	211355.29347392	536470.715951686	0	71678.2822926947	0	0	0	481010.525590328	0	0	0	398095.424700126	0	121234.782602316	0	70053.078164734	0	0	0	0	264898.92405273	0	229829.784788756	439609.476857538	0	0	0	0	0	644755.898427115	0	639989.827541232	0	0	179901.536234868	0
2	9	1	372512.124876243	0	0	664479.14670517	211399.515048805	0	133309.504369395	71748.0923542244	0	0	404754.760996865	0	176678.854077166	0	379424.001876995	398107.598407882	0	0	28447.9181797243	0	0	0	0	424006.712993255	264956.23815634	239529.773925456	229835.613472994	439360.475942852	0	0	608659.644139784	0	287200.688430877	0	0	640090.728774201	0	239936.295476172	0	544043.134006136
2	9	2	3171459.9628445	0	4872115.20898208	981642.486065246	2498043.19603078	1412873.8689961	1075648.52687995	4576649.76458196	9829573.02860347	9649266.16230783	8036573.3248913	5554889.46044702	4721005.51095752	2347056.89470354	2537114.82346855	6033785.940075	2804943.77748488	7646659.48482394	5649968.25032391	1246970.0735441	1759956.92163582	0	0	0	6185213.81005869	1290557.49349652	5241440.93772071	2117965.67116432	0	4036348.04023988	6010152.7370266	9231106.58649739	5960433.30297096	8185201.49974917	7745125.24427432	6193472.08015475	5477505.60358813	3069293.98845833	1504748.0151684	4994362.51916735
2	9	3	0	0	0	0	805.878890338153	368.552902829106	764.880329833747	0	0	0	0	0	0	0	300.903565523095	0	0	0	0	0	0	0	0	894.620714650775	0	0	0	0	0	0	0	153.687568859417	0	0	0	0	0	0	0	0
2	9	4	3171885.96127287	0	4872133.12330562	981800.188172231	2497943.04969485	1413013.8273713	1075768.99118065	4576703.87689124	9829533.34528539	9649201.62143235	8036670.05373868	5555000.14691301	0	2347010.39094971	0	6033566.5236682	2805021.21646838	7646754.45435294	5650107.95824587	1246811.67728922	1759959.52574375	1714133.29241136	9908401.52018716	553142.290454566	6185408.90697129	1290426.27061565	5241380.888857	2117954.70503628	5220147.93482492	0	6010096.88089384	9231261.69280339	5960470.25944529	8185474.69408031	7744905.99647378	6193395.76331486	5477720.92780905	3069140.22233843	1504548.07000172	4994795.37503577
