year	importer_ISO	exporter_ISO	SITC0_1	SITC0_2	SITC0_3	SITC0_4	SITC0_5	SITC0_6	SITC0_7	SITC0_8	SITC0_9	SITC0_10	SITC0_11	SITC0_12	SITC0_13	SITC0_14	SITC0_15	SITC0_16	SITC0_17	SITC0_18	SITC0_19	SITC0_20	SITC0_21	SITC0_22	SITC0_23	SITC0_24	SITC0_25	SITC0_26	SITC0_27	SITC0_28	SITC0_29	SITC0_30	SITC0_31	SITC0_32	SITC0_33	SITC0_34	SITC0_35	SITC0_36	SITC0_37	SITC0_38	SITC0_39	SITC0_40
7	2	5	0	0	0	0	0	0	0	0	274.528151799313	0	0	0	0	0	0	0	0	0	0	963.74160595688	0	0	0	0	0	0	0	0	0	0	0	0	0	0	391.578198094406	0	0	0	0	0
7	2	6	0	0	0	0	0	0	0	0	0	0	0	0	659.191358181629	0	0	0	0	0	0	744.980517030261	0	0	0	0	0	0	0	144.853308738809	0	0	0	0	488.126149498126	0	0	0	0	0	0	309.131260159308
7	2	7	0	0	0	0	1027.51049110751	0	0	0	0	0	0	0	0	0	0	689.360433774802	0	633.992126343554	904.26784132964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	275.636455612139	0	0	0	315.587108664548
7	2	8	372288.15362687	0	0	0	0	0	0	0	60911.0984877233	0	0	0	0	312382.434922054	379178.457528832	0	651384.351556902	0	0	70059.5215071955	0	644290.305450708	0	424270.586074718	264982.49862828	0	0	439398.087146145	0	0	0	0	0	644484.046357798	0	640196.406651057	19479.7030287433	239983.177043971	0	0
7	2	9	3171634.22770979	2797370.41402957	0	981726.88005126	2497832.26463422	1412857.85550338	1075798.26990204	4576632.82945849	9829533.17718851	9649251.96634043	8036576.25262269	5554846.85753178	0	2347182.7726385	2537119.96435332	6033593.11338622	2804956.59610725	7646759.14829763	5650006.20277432	0	1759868.41335431	1714193.52867245	9908575.15988956	553113.796982733	6185392.10778238	1290769.19023015	5241401.84641608	2117875.07237527	5220008.7532327	4036146.21572894	6010075.10745903	9231024.01502749	5960646.59289373	8185119.85474061	7745012.33589443	6193356.43075543	5477598.53800699	3069198.79693865	1504581.76483424	4994436.9683419
7	2	10	0	0	0	0	0	0	0	0	0	0	0	0	625.560984155949	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	3	1	0	0	0	0	0	0	0	0	0	0	0	481126.996681588	0	312494.577262566	0	398253.99130544	651295.478484009	0	0	0	11853.8826117552	0	0	0	264860.387155181	0	0	439781.566283093	0	686267.982250434	0	449375.52205615	287072.057974033	644822.569790962	0	0	0	239662.280670574	179894.664581283	0
7	3	2	564.421035737859	0	0	0	877.644396634337	0	0	0	286.930154751633	0	621.519979360318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	576.680797868	0	0	0	930.224840807707	335.978904833526
7	3	4	0	0	0	0	0	0	0	684.503300944484	0	0	0	0	0	0	0	0	1077.9887184755	0	0	890.437093405667	0	426.253095394061	0	0	0	0	0	0	0	0	0	0	0	0	450.182870220258	0	0	187.903506234998	0	0
7	3	5	0	662330.982121734	633573.119564796	664446.749985883	0	0	0	0	0	356920.375422877	0	0	176707.426495185	0	379305.39576929	397986.136453499	0	0	0	0	0	0	0	0	265002.226375304	239504.741239669	0	0	0	0	608667.82555305	0	0	0	316587.436533871	639976.886857397	19267.3919524848	0	179912.205915758	0
7	3	6	0	0	0	0	0	536444.992238224	0	0	61046.1582054648	0	404722.271776119	480895.461956047	0	312265.081454793	379212.152510058	0	0	0	0	0	0	0	0	0	265014.513025531	0	0	0	0	686252.901681289	608791.628071731	0	287105.4719234	644583.071062791	0	0	0	0	0	544221.559061424
7	3	7	0	662209.583932665	633452.886092032	0	0	0	0	0	61003.62688384	356963.009617208	0	0	0	0	379305.228921881	398061.193012929	0	0	28351.79159644	0	11817.0799507419	644060.758283658	0	0	0	0	0	0	443237.411944358	686308.647551696	0	0	287133.006357065	0	316194.894911593	0	0	0	0	0
7	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	908.676780455862	0	0	0	0	0	0	0	0	0	106.389715004938	0	0	1094.03303444144	0	0	469.830675973681
7	3	9	3171808.3494554	2797340.52388869	4872009.16326377	981729.250863541	2497930.21267608	0	0	4576522.05264576	9829372.40788513	9649356.33384953	8036767.55326289	5554783.71885846	0	2346952.53737564	2537163.87131056	6033626.14788239	2804814.85262054	7646824.29065785	5649986.50118853	1246859.60324737	0	1714286.53931838	9908527.29738602	553142.380415066	6185208.89616931	1290653.72665383	5241276.14418976	2117971.69040507	5220030.72367573	4036296.09152956	6010216.74925807	9231310.55128608	5960439.49134635	0	7745079.83639004	6193534.9472132	5477557.24305098	3069085.69969939	1504627.7356733	4994418.52398096
7	3	10	3171757.28603629	2797197.84986887	4872141.57898499	981698.828898927	2498042.26818355	1413016.60202832	1075765.5669866	4576679.39226595	9829258.43519661	9649372.22802965	8036699.02959478	5554959.90733785	4720928.64407413	2346944.53379719	2537191.31562087	6033718.76951799	0	7646823.84583729	5649906.06460988	1247151.80742892	1759973.61369941	1714178.59292605	9908532.89053682	552973.43606784	6185330.55760109	1290601.49394593	5241303.71649805	2117813.69425071	0	4036307.12829086	6009856.28789605	9231254.42537981	5960397.68254048	0	7745067.12563316	6193267.78333508	5477378.00223219	3069059.69334059	1504581.89118424	4994452.55126104
7	4	1	0	0	0	0	0	439.117087135827	0	0	0	0	0	0	0	0	0	512.344725381007	0	0	0	0	0	0	0	966.531217604533	0	0	0	0	0	0	0	0	0	0	0	0	0	133.492043340229	0	0
7	4	2	0	0	0	664501.839389494	0	536413.951147132	0	0	0	0	404660.151041015	481090.731579799	176699.420426148	0	0	398325.080481556	0	0	28359.1850414924	0	0	0	0	424151.750335578	0	0	0	0	0	686254.955973867	0	0	0	644756.253698934	316573.067361377	639902.01158386	0	0	0	0
7	4	3	0	0	0	0	0	0	0	739.644075624455	0	0	0	0	447.759927047447	0	0	0	0	0	941.933863535079	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	203.451678685648	0	0	0	401.962819699098
7	4	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	519.459289503015	0	0	0	0	1000.20709826694	966.998131580611	0	673.795737261394	0	0	0	0	0	0	0	0	0	237.602100271424	0	0	0	0
7	4	6	0	662268.444662393	0	0	211365.236152354	536540.654810244	0	0	0	0	404829.309550088	481105.422321553	0	312331.774937741	379135.243849282	398035.765749902	0	0	28374.881428421	0	11787.2734219364	0	522733.269116935	0	0	239684.43695589	0	439494.521339501	0	686344.48014777	608823.519440654	0	0	644890.227015476	0	0	0	0	0	0
7	4	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	4	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	515.544110069315	0	0	0	0	0	0	0	674.510285329778	0	0	0	0	0	0	0	0	0	0	0	0	0	0	349.191092367921	0	0
7	4	9	3171846.68767112	2797484.82112132	4871886.88600864	981886.593856157	2497980.167755	1413183.80419031	1075675.15343381	4576545.90074437	9829510.71987782	0	8036802.18777759	5554834.71078848	4720935.19167802	2347122.54276593	2537118.3307029	6033616.04440232	2804984.85177669	7646872.33686429	5649866.98617844	1247015.63540457	0	1713980.37085201	9908555.39784628	553085.327301633	6185298.44789779	1290537.987511	5241557.32072022	2117978.7293078	5219963.79434848	4036219.26117899	6010038.38748133	9231220.39504503	5960472.52194541	8185270.19397553	7745164.00790123	6193230.97642831	0	3069252.13850875	1504766.93938506	4994622.67072921
7	4	10	0	0	0	0	0	0	133247.441540255	0	0	356966.795811748	404727.173570436	481051.878074976	0	312458.253951634	0	0	0	121392.641180825	0	0	0	0	0	424179.247404151	264815.972829193	0	0	0	0	0	608624.075875723	0	287283.848098568	644578.791541584	0	640156.804950568	19219.3202594392	0	0	0
7	5	1	0	0	0	664401.657925282	0	536514.327379057	0	71690.0467743148	0	0	0	481102.318740735	176793.108923414	0	0	398034.604951969	0	0	28338.6535533675	69975.211017996	11706.9607045965	0	522730.522242068	0	0	0	0	439660.134324541	443108.946905865	0	608595.648307495	0	287270.400192937	0	316467.485348511	640137.730618022	0	239883.854341998	179888.468616201	544263.217919936
7	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1050.95424989699	0	0	734.418074382814	0	0	0	0	0	0	0	0	0	0	0	0	0
7	5	3	372641.051598102	0	0	664144.182661013	211256.13072814	0	0	71601.4718841372	0	356749.659133965	404903.973565777	481127.851965414	176637.245115479	0	0	398056.477579014	0	0	0	0	11721.9052128913	0	0	0	264872.328508644	239629.155812095	0	439602.992837248	443453.89514153	686405.462908332	608648.897981644	0	287129.803314152	0	316483.180603742	0	19358.6968017789	0	179820.091924408	0
7	5	4	0	0	0	0	0	0	0	0	0	0	830.028285158519	0	0	0	0	0	0	0	0	867.721543900412	0	0	0	0	271.901806754265	0	0	0	0	0	0	0	0	0	0	243.60624238402	0	0	0	0
7	5	6	372422.273227981	0	0	0	211399.121307786	0	0	0	0	0	404725.184536585	481046.809115137	0	0	0	398066.428774708	651277.559725737	0	28273.0893793337	0	0	0	522611.505263956	0	0	239585.818759993	230009.314986883	439549.565717213	0	686445.5373759	608704.00540588	0	287311.43777706	644731.537046784	0	0	19365.2387437264	0	0	0
7	5	7	0	662206.798976267	633664.513756187	664226.200779553	211469.179151233	536399.204233297	0	0	60980.5663004871	0	404722.559142164	481165.613709214	176776.786571921	0	0	0	651306.828253916	0	0	70019.3227821259	0	644372.298570764	0	0	0	0	230010.608389194	0	0	0	0	0	0	644789.362391495	316564.36824832	0	0	0	0	0
7	5	8	0	500.524740119749	0	0	0	0	0	0	0	0	738.757866404345	0	478.40210120304	0	0	0	0	0	0	0	0	0	0	1054.20483815326	0	0	0	0	0	0	0	0	0	0	477.186983458389	0	0	0	0	0
7	5	9	0	0	0	0	0	0	0	0	0	0	0	0	580.248366840523	0	333.502288282576	0	0	0	0	0	0	0	0	860.123796492952	0	0	0	0	0	0	0	0	0	0	656.657468018026	0	983.691237522652	0	0	0
7	5	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	387.508233137234	0	0	0	0	0	0	0	1011.7721608039	0	0	0	112.864553372085	0	0	0	0	0	0	531.480519491287	0	0	0	0	0
7	6	1	372431.609933143	0	0	0	0	536409.376990009	0	0	0	0	404765.855852808	481128.848492047	176556.698034377	312377.591992204	0	398239.127311218	651382.221351415	0	0	70167.5614086049	11603.5286365965	0	0	424259.255438761	0	0	229935.268663164	0	0	0	0	449394.078579879	0	0	316411.559163365	0	19463.4998538538	240076.455863325	179997.543709977	0
7	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	254.993816260473	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	157.674086869637	0	0	0	0	0	0	0	0
7	6	3	0	0	0	0	0	536636.204319392	0	0	0	0	404817.56064199	0	176732.332505373	0	0	398056.775939431	0	0	28200.6834836973	0	0	0	0	424025.703242194	0	0	0	0	443289.186243083	0	0	449352.654798381	0	0	316620.737789927	640143.694747671	0	0	0	0
7	6	4	0	662115.401270055	633510.075473613	664379.004972099	0	536493.162330894	0	71780.0215188037	61163.8892965334	0	404860.705562169	0	176850.205371797	312331.185369682	0	0	0	0	0	0	0	0	0	0	0	0	0	439540.081581058	443459.810597379	686168.068166988	0	0	0	644685.192983416	0	0	19336.7895076929	0	0	0
7	6	5	372442.148005349	0	633452.302221857	0	0	0	0	0	60969.0327032612	356851.366892121	0	0	0	0	0	398134.53947457	651278.528356895	0	0	0	11833.1536479024	0	0	0	264988.476707225	239663.802517335	229820.364447838	0	443448.967427539	0	608770.001448375	449250.429301856	287197.626680404	644716.083726822	0	0	0	0	0	544320.881436576
7	6	7	372497.098803116	662170.823727112	0	664450.675483165	0	536486.799818075	0	0	0	0	0	481213.943463971	0	312580.320557801	379183.867245291	398196.909992223	0	121241.014054852	28347.6143149589	0	11720.5252621404	0	522732.481966359	423871.045501245	0	0	0	0	443493.496773084	0	608833.730207031	0	287176.061737698	644793.341579489	0	0	0	0	179947.344933651	0
7	6	8	0	0	0	0	0	0	0	0	0	0	616.675579588706	0	0	0	0	0	0	422.444920986107	0	0	0	0	0	0	0	0	0	0	0	0	0	0	340.907827431814	0	0	0	0	0	0	115.870992416041
7	6	9	3171731.44242719	2797375.33121881	4872047.10599918	981854.208473707	2498079.37679921	1412929.73330132	1075866.4691698	4576610.26297617	9829551.39659465	9649314.54044893	8036626.4092058	5554768.2289847	4720999.9895605	2347016.57217575	2537253.90662877	6033664.17940802	2804960.68326844	7646940.52938435	5649947.91774234	0	0	0	9908628.31585037	553065.380130276	6185415.89162025	1290517.74853093	5241466.72452931	2118100.47462024	5220128.16345631	4036267.22140147	6009988.36309472	9231398.65999795	5960394.37882577	8185093.27960978	7744983.96660527	6193342.07828388	5477847.42999877	3069027.09230404	1504608.07570649	4994381.76280501
7	6	10	0	0	0	0	0	0	0	0	61055.6994981572	0	0	481096.184419325	0	0	0	0	0	0	28283.7871893913	0	11776.3443357555	0	0	0	264908.806120261	0	230064.316702	0	443449.450664413	0	0	0	287201.320881548	0	0	640078.464781097	19358.6166447514	0	0	0
7	7	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	197.871976300526	0	0	0	0
7	7	2	0	0	0	0	1037.80848264112	0	0	0	0	0	0	0	0	0	414.230327720995	0	0	0	860.840571430834	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	7	3	0	662201.543476502	633687.146135882	0	0	0	0	0	0	0	404785.567002564	0	0	312345.417935295	0	0	0	121517.200073814	28398.154154697	0	0	0	522783.939341405	0	265004.308374829	0	229879.333810382	0	443455.619236296	0	608490.283752649	449395.420239315	0	0	0	640185.85228734	19344.5267507646	0	0	544177.427405408
7	7	4	512.005503304667	0	0	0	823.943243007835	0	0	0	0	0	585.754846145445	0	0	0	0	0	0	0	0	0	0	0	0	0	256.582998478927	0	0	0	0	0	0	0	0	0	450.151870285678	0	0	0	0	0
7	7	5	372229.708395697	0	0	0	211406.836457173	0	0	0	61126.4976676033	356996.908719897	0	0	0	312285.742998166	0	0	0	0	28351.9731199647	70140.6881856194	0	644355.690656131	0	0	0	0	0	439800.503153069	0	686230.577456093	0	0	0	0	316546.976621121	640205.353138733	19431.4561641601	0	0	0
7	7	6	0	0	0	664272.920633853	0	0	0	0	0	356742.062680076	0	481065.864571826	176975.289751504	0	0	0	651342.652955619	121511.581037128	0	0	11495.3680603204	644305.447391817	0	0	0	239660.246448294	229945.972403287	0	443375.785863823	0	0	0	0	0	0	639968.095278473	0	0	0	0
7	7	8	3171566.86976265	0	4871900.46957981	0	2498064.82803225	0	1075796.23253223	4576673.42608132	9829497.58161779	9649201.8796057	8036627.79649606	5554834.927576	0	2347187.89785138	2537311.92785586	6033457.59723891	2804934.42813961	7646974.29154985	5650075.2780627	1247046.07531549	1759924.25522473	1714203.64593602	9908484.02487653	553149.19905109	6185322.54038168	1290461.46078794	5241239.64831607	2117927.03558715	5220113.9846588	4036133.54698336	6009889.60917369	9231190.13058242	5960527.60751513	8185164.71282272	7745072.93950276	6193155.53478587	5477587.76678217	3069224.6203025	1504762.52987726	0
7	7	9	0	0	0	0	0	0	0	0	0	0	764.553805656365	0	0	0	0	0	0	0	934.675891857113	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	220.867440087921
7	7	10	0	0	0	0	211234.75396306	536568.199715083	133195.337685409	0	0	0	0	0	0	312392.317519441	0	0	651218.611833151	0	28340.8643793023	0	0	0	0	424099.568854608	0	0	0	0	443348.303277997	0	608709.477343949	0	287087.227749163	645136.191719781	316379.260668016	640199.808880469	0	0	0	0
7	8	1	372608.109930414	0	0	0	0	0	0	71741.3811856637	0	0	0	0	0	312276.962034205	379349.236532151	0	0	0	28265.0271567779	0	0	0	522761.484803972	423992.757407435	0	0	229837.709767152	439566.491000418	0	686277.254738215	0	0	287137.131471514	644942.490583927	316392.821200764	0	19358.2022552552	0	0	0
7	8	2	0	662366.325856573	0	0	0	536450.717946968	0	71867.1304235219	0	0	404780.583244486	0	177039.631343639	312313.04429984	0	398031.191265036	0	0	28302.9913657174	0	11710.8040565654	0	0	424179.634939909	0	239824.411706987	229939.997583633	0	0	0	608786.637749837	449578.714660761	287224.24346097	0	316553.391752353	640278.135041174	19274.1512128304	0	179926.973691306	0
7	8	3	0	0	0	0	0	0	0	0	0	0	0	125.041838435358	0	0	0	0	0	0	0	719.789163316775	0	0	1124.46820098084	0	0	0	0	0	0	0	0	343.245333266761	0	0	0	0	1026.0846907727	0	0	0
7	8	4	0	0	0	0	0	0	823.788694962664	0	0	0	0	0	0	0	209.090612469026	0	0	677.009375451182	0	0	0	0	0	0	0	0	0	278.935592866107	0	0	0	100	0	0	0	0	0	0	0	0
7	8	5	455.506071372736	0	0	0	0	365.138217162996	0	793.922529477269	0	0	0	0	669.007122237589	0	0	0	0	0	0	0	0	0	0	911.585083343967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	721.430307429013	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
7	8	7	3171817.68982911	2797389.11335488	4871859.843283	981706.887232045	2497979.8090585	1413127.61861903	1075780.9293281	4576629.47952542	9829684.47499478	9649204.83927258	8036768.29271498	5554769.78800623	4721076.94561466	2346924.75587039	2537217.17052744	6033707.56124797	2804764.41094781	7646848.13491416	5650053.99954088	1246903.34817996	1759836.31305866	0	9908410.54289924	553003.841412761	6185287.66856138	1290509.74725066	5241431.34556674	2117975.60549532	5219995.64561547	4036272.18670847	6009918.6181338	9231187.38295476	5960713.54991634	0	0	6193326.08600775	5477638.11657112	3069128.66508856	1504627.58458745	4994228.99871155
7	8	9	0	0	0	664519.316732066	0	0	133159.001649981	0	0	356905.051308895	0	0	0	0	379360.752367528	0	0	0	28324.4414318738	70018.0343480848	11866.6623910869	0	0	424050.773666504	0	0	0	0	443390.284410922	0	608843.569344764	449472.950876918	0	644682.89747833	316430.292330815	640201.221424043	0	0	0	0
7	8	10	0	662232.484400684	0	664399.900920102	0	536612.764060963	133287.379878513	0	0	0	0	0	0	0	0	398184.428851838	0	121464.115351277	0	0	11918.3183281398	0	0	0	0	239761.944927496	0	439595.617957162	0	0	608693.578972031	0	0	644646.644537338	316458.284059984	640193.619459595	0	240101.271833312	180021.240435463	0
7	9	1	0	0	633545.487240778	664314.53947788	0	0	0	71706.5808244627	0	0	404688.358574847	481108.371000815	176865.049616717	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	443567.731812874	0	0	0	287305.826851836	644767.774338411	0	0	19285.5835122008	240039.299875916	0	0
7	9	2	3171786.47488012	0	4872167.12258975	981893.558709345	2497969.79034088	1412981.23350372	1076037.27305501	0	9829547.13509812	9649134.72940486	8036600.63671604	5554675.82868144	4721071.89084565	2347075.42760952	2537082.94078689	6033858.95585929	2804856.85920384	7646947.03316814	5649862.08546035	1247001.97799296	1759767.79747093	1714120.45863553	9908494.87451405	553192.405580621	6185369.59999523	1290478.03228087	0	2117968.48703873	5220041.81141862	4036126.18991104	6010054.45026235	9231356.61502704	5960524.75940216	8185027.39827989	7744938.98732148	6193277.01892602	5477633.80828061	3069091.69491912	1504735.58393886	4994459.60881777
7	9	3	3171856.64236986	2797391.07805735	4871982.46824271	981688.228987828	2497846.87151526	1413012.95913554	1075739.4291147	4576769.69724073	9829497.18027418	9649261.38844286	8036606.38996722	5554729.96431662	4721086.96260154	2347091.34115404	2537322.7212892	6033488.04459386	2805009.23642119	7646756.0309236	5649779.00678583	1247005.04633299	1759886.63407588	1714112.38414339	9908419.37897714	552831.616700607	6185289.52043965	1290527.27569836	5241527.34659639	2118136.57494483	5219996.36871153	4036278.19872373	6009867.78656837	9231192.15626377	5960360.81882076	8185124.98274561	7745013.59531457	6193311.61028261	5477799.48377165	3069173.19532026	1504657.18745398	4994446.98227856
7	9	4	3171603.37528483	2797470.97792341	4872094.88084587	981774.727333702	2497894.19514393	1413049.27003794	1075852.90652244	4576493.17708923	9829523.34963357	9649091.55923001	8036537.05467137	5554821.65449041	0	2347235.04210199	0	6033550.31030599	2804954.21086392	7646954.56824437	5649969.31081754	1247082.40398829	1759920.76019022	1714075.35569071	9908539.56334873	553087.467490382	6185242.4287676	1290712.4603755	5241510.07591818	0	5220068.7886593	4036165.39038063	6010165.40003583	9231497.38164941	5960523.38704546	8185195.14406071	7745053.43608587	6193445.73690095	5477758.91939576	3069180.34527528	1504731.75649171	4994401.34288424
7	9	5	0	0	0	0	0	0	0	0	178.449368382701	0	587.776982573085	0	794.983949490272	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	193.220888753806	0	280.677123085773	0	0	0	0
7	9	6	3171627.68907722	2797197.81609033	4872097.07665826	0	2497832.50413951	0	1075762.65086509	0	9829590.47084096	9649279.66161092	8036987.18577614	5554772.70898137	4721163.13174237	2346959.09543892	2537100.82803728	6033572.18834453	2804848.53940643	7646856.76415976	5650029.12184535	1246920.04694536	1759812.81239662	1714293.79283426	9908391.57863095	553235.219453358	6185346.37858276	1290564.21673155	5241460.08976718	0	5220197.08405286	4036209.42576076	6010161.24849055	9231327.15180385	5960568.8949078	8185180.90871359	7744988.51499231	6193394.2304491	0	3068948.46633976	1504662.06489082	4994547.29391396
7	9	7	690.802841044408	0	0	0	0	0	0	665.473893301271	255.386031026225	0	872.605584838366	0	395.202737538319	0	0	0	0	0	0	0	0	0	0	0	335.470978838541	0	0	295.426799546552	0	0	0	0	533.292214296109	0	182.999631044095	0	926.511097679994	0	0	0
7	9	8	0	0	0	664559.913586618	0	0	0	0	0	356946.44076332	404777.430645735	0	0	312290.568442359	0	0	0	0	28255.7589793627	69959.0137112574	0	644429.138334138	0	424149.971386766	0	0	229800.061379935	0	443359.26777943	0	0	0	287201.470768915	0	0	640015.569387796	0	0	0	0
7	9	10	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	788.431699697875	0	0	0	0	0	0	0	0	0	0	0	0	0	0	358.563230014383	0	895.919028957204	0	0	392.436827878046
7	10	1	0	662158.421862936	633514.073694267	0	0	0	133206.735761441	0	61005.79028053	356999.185276049	404614.340381361	0	0	312343.45821846	0	0	0	0	0	0	11741.9610320166	644385.891804443	0	424501.335554939	264974.079219638	239644.081980994	229858.92073665	439655.610939001	0	0	608786.716689224	449473.281558848	287028.516099805	644704.308320478	0	0	0	0	179889.396669488	544118.165839896
7	10	2	0	0	0	0	956.165953495523	0	0	0	0	0	817.54116247936	0	0	0	421.155402237133	0	0	0	0	0	0	0	1006.7127305313	0	0	0	0	0	0	0	0	303.337720436043	0	0	0	0	0	0	0	0
7	10	3	3171712.18492129	0	4872231.41352876	981846.172809056	2497932.42158069	1413100.52410945	1075637.41911285	4576522.88903005	9829609.74613372	9649454.17344585	8036695.64465746	5554897.08668462	4721021.50860961	2346955.19859223	0	6033572.93126842	2804928.23216557	7646796.73231686	5649915.63690246	1246748.52643422	1759788.06166927	1714151.56656692	9908658.65766956	0	6185165.04154976	1290514.641755	5241505.63729767	2117785.99865071	5219823.82210588	4036287.53647187	6010012.97781282	9231258.46239951	5960612.38214651	8185115.87169021	7745088.22015192	6193316.5261111	5477629.65844891	3069219.33444903	1504732.75023313	4994487.15452963
