year	importer_ISO	exporter_ISO	SITC0_1	SITC0_2	SITC0_3	SITC0_4	SITC0_5	SITC0_6	SITC0_7	SITC0_8	SITC0_9	SITC0_10	SITC0_11	SITC0_12	SITC0_13	SITC0_14	SITC0_15	SITC0_16	SITC0_17	SITC0_18	SITC0_19	SITC0_20	SITC0_21	SITC0_22	SITC0_23	SITC0_24	SITC0_25	SITC0_26	SITC0_27	SITC0_28	SITC0_29	SITC0_30	SITC0_31	SITC0_32	SITC0_33	SITC0_34	SITC0_35	SITC0_36	SITC0_37	SITC0_38	SITC0_39	SITC0_40
1	2	3	0	0	0	664475.71821365	0	0	133339.670317144	0	0	0	0	480995.842241812	176645.777959926	0	379172.219398621	0	0	0	0	69974.0625213661	0	644269.962884773	0	0	0	239654.548591662	0	439651.040563119	443343.34119708	0	0	449460.838918962	287199.090554728	0	316432.260333577	0	19211.2688211737	239868.614431799	179990.529810067	544093.109140243
1	2	4	3171715.95058297	2797338.79164925	4871956.33780714	981708.290187718	2497916.11181239	1412938.80418353	1075901.20473456	0	9829547.71212885	9649150.36163103	8036513.5897723	5554835.2537995	4721064.95935427	2347069.49920027	2537201.4542848	6033713.07696607	2804726.16182787	7646804.99556385	5649844.91072779	0	1759823.50353452	1714122.35006672	9908477.93072842	553022.687417895	6185270.73740007	1290586.04017182	5241332.61361027	2117993.53975852	5220076.57564718	4036186.60458247	6010198.81681844	9231176.34577182	5960491.71432426	8185120.78111956	7745142.29249015	6193441.61880004	5477787.00723823	3069321.43974858	1504528.61372838	4994468.02668172
1	2	5	372676.549299679	662139.503584256	0	664389.115976943	0	536596.293386627	133408.864757562	71751.625410417	0	0	0	481044.955036183	0	0	0	398050.489591257	0	0	0	0	0	0	0	0	0	0	229973.037633735	439603.147839421	0	0	608678.84743554	0	287087.603195836	644812.123820951	316414.684263073	0	0	240099.09225552	179888.895177721	0
1	2	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1074.96777276864	0	0	0	0	0	0	0	0	0	0	185.220861628202	0	0	0	385.530029790819	0	0
1	2	7	3171615.69798998	2797249.81920216	4871990.48252926	981843.457999049	2497966.93167795	1413049.43404361	1075708.76514358	4576715.68996363	0	9649097.53895904	8036655.24851539	5554770.57091794	4721189.76192607	2346961.20395452	2537199.23781846	6033779.45118542	2804635.12237476	7646850.91900295	5649897.93694614	1246857.25733908	1760157.24379809	1714150.80947159	9908702.0061608	553204.077774991	6185198.43661402	1290582.88901227	5241518.99478665	2118109.60857118	5220080.65554692	4036290.34999784	6010069.17777874	9231219.21567407	0	8185098.16474717	7745228.9586374	6193396.25864494	5477666.77134333	3069146.63033447	1504704.25021853	4994481.23952766
1	2	8	0	0	0	0	0	0	0	0	0	0	755.054155582491	0	0	0	0	0	0	715.832965206702	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	971.976641116081	0
1	2	9	3171688.99120581	2797369.13777358	4872029.83765182	981802.480535803	2498081.26659696	1412968.49464898	0	4576572.98376064	9829437.55731284	9649129.25466778	8036604.79466584	5554784.78044807	4720902.34850689	2347022.05634728	2537392.82749914	0	2804992.87655132	7646724.35704043	5649923.78712173	1247116.95926594	1759917.97679599	1714168.76148854	9908550.41020399	552896.464501826	0	1290440.873624	5241565.15765091	2118070.76445858	5219965.04217493	4036166.02799556	6010006.79847136	9231281.1573781	5960536.96238996	8185206.76577362	7744900.15065717	6193426.17725086	5477713.68646478	3069272.20508878	1504572.48338502	4994385.76597131
1	2	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	311.641823739667	0	0	0	0	0	0	0	0
1	3	1	0	0	633455.812191735	0	0	536481.195303281	0	0	0	356834.880583197	404707.532137869	0	0	0	0	0	651364.096783305	0	0	70130.1074364742	11840.3787719357	644366.745489678	522704.047289817	0	0	0	229786.842117643	439591.780354135	0	0	608805.559634203	0	0	644808.382260023	316641.207885935	640185.738825456	0	240015.248155099	0	0
1	3	2	372511.621602167	662384.727479936	0	664673.677578591	0	0	0	0	0	357207.574396467	0	480991.236301577	176846.626672702	0	0	0	0	0	28337.2206425181	69991.6531940395	0	644272.449727856	0	0	265088.662634731	239645.388255714	0	439868.235713437	0	0	0	0	287167.249075299	644604.691860281	316502.971731451	0	0	0	0	544359.722264506
1	3	4	0	0	0	0	0	326.047480625908	0	0	0	0	0	0	482.02895413183	0	392.015834464437	0	0	0	0	0	0	0	0	0	0	0	689.996692665733	0	0	0	0	0	0	100	397.498509115591	0	883.321935618868	0	0	0
1	3	5	0	308.703519364203	0	0	1063.51557716659	416.266475115023	0	0	0	0	723.078132387642	0	0	0	0	0	0	0	0	0	0	0	0	0	0	746.853037416576	0	0	0	0	0	0	0	0	0	0	938.185927065797	0	0	0
1	3	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1162.72408047503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	3	7	0	0	0	0	0	339.704020863284	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	483.796823525639	0	0	0	0	0	0	0
1	3	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	183.774848594124	481.439050970363	0	0	0	0	0	0	1127.5320374672	741.540962371715	0	0	0	0	0	0	0	209.760252545399	0	0	0	0	0	0	0	0
1	3	9	0	0	0	0	879.97767828999	0	0	0	0	0	697.89245024848	286.649374302343	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	3	10	0	0	0	0	0	0	740.05981520872	0	351.419554137386	0	0	0	0	0	0	0	0	0	0	692.881879593029	0	0	0	881.811147572106	0	0	0	393.595643506625	0	0	0	0	585.415790261771	0	479.673913235185	0	0	0	0	0
1	4	1	0	0	0	664228.703178608	211384.484742968	536427.823054616	0	0	0	356878.611075685	0	480988.220523786	0	312180.691100278	0	398230.677070389	0	0	0	0	11782.0406271043	0	0	0	0	0	0	439599.891944808	443370.995135327	686208.831469159	0	449372.861783804	287207.383592447	0	316454.364320207	639979.312884323	0	0	179831.306507021	0
1	4	2	3171800.7657497	0	4871803.7559902	981744.182128911	2497939.89405678	0	1075693.10162828	4576667.34717244	0	9649209.9824766	8036664.96642302	5554735.48644589	0	2347165.92304131	2537060.48936343	6033673.00667232	2804753.14094536	0	5649979.04065674	0	1760076.93665833	1714226.54884099	9908531.28945864	553147.377507607	0	1290352.29470659	5241489.64830385	2117918.56979547	5220141.58388136	4036189.02409376	6010098.93439074	9231227.25090967	5960568.64679504	8185104.28316888	7744882.16637576	6193302.73792016	5477617.60323831	3068973.05977043	1504725.62795488	4994474.35822287
1	4	3	0	0	0	0	0	0	753.081958326008	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	853.289920314221	198.553354411929	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	4	5	485.798223291269	0	0	0	904.358968240567	0	0	732.450593284005	0	0	676.549884720014	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	550.303695936466	0	0	0	0	0
1	4	6	3171669.22300016	2797194.92075703	4871919.99739318	981765.886410447	2497998.85602975	1412854.24013916	1075788.30893995	4576665.51770769	9829506.95726462	9649213.56104573	8036733.04776705	5554834.96142125	4721203.76563228	2346953.14657558	2537142.16751808	6033803.85553533	0	7646776.93631796	5649944.12596278	1246909.37313918	1759851.59745552	1714279.95348161	9908535.48021637	553129.482398725	6185416.66232163	1290694.50460155	0	2117802.35534652	0	4036191.88702661	6010112.72431608	9231248.91847132	5960419.25640985	8185154.02475152	7745042.49958309	6193367.27042037	5477833.47904318	3069106.55109073	1504622.17756497	4994420.00016004
1	4	7	0	0	633463.681948257	0	0	536669.717699606	0	0	61018.6460814062	0	404660.080776814	0	0	0	0	0	651434.145156946	0	28255.8441260013	70037.6406344772	11486.1211607777	644335.1680591	0	0	264895.029704423	0	229794.934125362	0	443196.021043554	0	0	449407.387556146	287354.949107596	0	0	0	0	0	0	0
1	4	8	3171652.42134077	2797313.20018617	4872000.84908697	981821.663478145	2497967.76927321	1413032.08104426	1075704.81768827	4576566.43277877	9829562.14508066	9649089.47169164	8036596.29381367	5554684.91423145	4721095.96821679	2347165.22977536	2537256.13635327	6033614.54928231	2804953.43720264	7646759.8714853	5649971.93980858	1246912.97755281	1760048.52757812	1713983.0714767	9908590.04314764	553145.971285755	6185230.40776563	1290533.99440718	5241553.01332622	2118046.90307809	5219842.18407195	0	6010162.10530433	9231054.44813393	5960498.4004209	0	7745074.40129866	6193204.9765686	5477757.38240564	3069427.01002229	1504535.75285573	4994388.47014927
1	4	9	3171751.2562057	2797554.59241072	4871790.93910808	981751.661637035	2498007.55610556	1413149.83805033	1075811.79467042	4576538.2676095	9829417.25244861	9649155.70579701	0	0	0	2347035.40798018	0	6033624.02385582	2804882.81111531	7646723.33995796	5649997.99530413	1247004.86410876	1759736.32265609	1714066.26682526	9908678.89982527	552944.684161085	6185324.67316345	1290528.99480076	5241340.49520514	2118038.15463245	5219977.20389609	4036239.42028506	6010034.58665587	9231258.54928454	5960473.87666825	8185229.07576994	7745034.70739372	6193393.60285214	0	3069148.35502462	1504561.8075036	4994373.78292249
1	4	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	101.844039029603	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	280.358129165283	0	0	0	365.439042431721
1	5	1	0	662107.480340422	0	664514.240649215	0	0	0	0	0	0	0	0	0	312279.610692079	0	398035.005281188	0	0	28436.0132119579	0	11660.812054192	0	0	0	0	0	0	0	0	0	0	0	287068.631579453	0	0	0	0	0	0	544304.208018692
1	5	2	372727.970241745	0	633619.432304261	664528.608721261	0	0	0	71876.3393924216	0	0	0	481081.897758213	176747.994572379	312472.66605022	0	0	651275.959030266	0	0	69914.8931925006	0	0	522739.052687617	0	264898.486627319	239581.628646364	0	439633.656973937	443505.44750901	686302.190379894	608538.221039885	0	287257.754312531	644807.046750532	0	640057.299879862	0	240020.626311983	0	0
1	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	834.901714898852	0	0	0	0	0	241.931945747211	0	0	0	0	0	0	0	0	315.719771106965	0	0	0	0	0	0
1	5	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	229.445261445816	0	0	0	0	0	0	0	0	0	0	0	0	191.912583383847	0	0	0	0	0	0	0	0	926.99629336027	0	799.390387499789	0
1	5	6	0	0	0	0	211509.865760124	0	0	0	61170.1038859617	356705.474436664	0	0	0	312358.503362562	0	398218.939060793	0	0	0	70069.0042700851	0	0	0	0	0	0	229890.241039709	0	0	686174.632447467	0	0	0	0	316673.102070413	640133.155210922	0	239896.876194155	0	544183.750293151
1	5	7	504.074456732173	0	0	0	0	0	0	0	0	0	0	0	771.339616192431	0	0	0	0	0	0	0	0	0	0	0	0	0	0	240.600804458155	0	0	0	0	0	100	0	0	1011.190900363	0	0	0
1	5	8	0	0	0	0	0	186.257514614968	0	0	0	0	0	0	0	0	0	0	0	0	0	658.5800245962	0	0	0	0	313.619291713577	0	0	283.978153402619	0	0	0	258.859706455673	0	0	0	0	0	0	0	0
1	5	9	372560.32420637	662350.773076624	0	0	211473.078357134	536524.584232858	133382.615896368	0	0	356914.851582092	0	0	176564.856819371	0	0	0	651487.686707546	0	28369.1877324764	0	11604.7833842034	0	0	424124.621426048	0	239568.663630297	0	439576.720945494	443281.288325703	0	608725.825309096	0	0	644812.508169223	316440.91986698	0	0	0	0	0
1	5	10	599.757375956748	0	0	0	0	0	697.450007045472	0	0	0	0	0	0	0	331.840191972315	0	0	0	0	0	0	0	0	0	0	635.539630453591	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	6	1	3171859.82556316	2797252.35811204	0	981894.142553238	2498194.54391104	1413000.82845282	1075756.10162627	4576633.96083932	9829541.31700753	9649043.18998757	8036608.97474053	5554818.60363612	4721020.95481077	2346969.11130084	2537096.51413891	6033669.68195025	2804914.1050703	7646803.33416591	5650018.71847789	0	1759938.20963411	0	9908536.41977866	553116.729233197	6185225.77788396	1290605.24994712	0	2118063.43262424	5219947.77913818	4036173.79909742	6010009.07677065	9231349.91360669	5960412.36239335	8185272.20589643	7744943.22792618	6193359.67210653	5477711.79514297	3069306.57038633	1504725.48756103	4994327.76085755
1	6	2	791.471284564552	0	0	0	0	0	0	0	378.987512829146	0	0	0	0	0	0	0	0	0	0	0	0	0	0	952.230147626419	0	0	0	0	170.307337585213	0	0	0	0	0	0	0	0	0	0	0
1	6	3	0	362.127571732858	0	0	0	0	0	837.580504830294	0	0	0	0	0	0	0	0	0	0	0	864.433807085352	0	0	0	0	0	0	0	100	0	0	0	0	0	0	419.1677466584	0	816.226521844122	0	0	0
1	6	4	3171751.55365895	2797424.35443757	4871837.69464276	981670.138384506	0	1413130.61438937	1075593.20190742	4576586.8061422	9829606.54060001	9649144.95053294	8036904.02926623	5554835.73988373	4720831.3563591	0	2537338.86602718	6033780.70305852	2805013.53506209	7646775.81150731	5650103.08563746	1246861.407376	1759923.78965378	1714108.09041879	0	553111.487730336	6185243.69525116	1290644.13300224	5241423.50220397	2117979.27105071	5220124.40549626	4036010.63603007	6010133.67544142	9231104.89992752	5960489.22278259	0	7745226.56538001	0	5477838.48731248	3068977.53458755	1504634.68615375	4994668.60564738
1	6	5	0	0	633650.141349727	664269.09085975	211361.423965197	0	0	0	0	0	0	0	176665.810734084	312240.468933457	0	0	0	121295.215023227	0	70077.0557036554	11586.9481463165	0	0	0	265014.68252857	0	0	0	0	0	0	0	287217.12183651	644970.572160009	316622.133684883	640065.567382954	0	239928.934042204	179943.914757541	0
1	6	7	3171781.67386418	0	0	981731.244015263	2498100.75208098	1413034.76172028	1075746.10085648	4576519.2563024	0	9649116.21439128	8036585.05409201	5555045.97987986	4720987.37803243	2346976.99824689	2537180.13632422	6033633.26449563	2804829.77271585	7646594.68608597	0	1247162.70841852	1759882.68899607	0	9908540.63991036	553027.435364458	6185347.37428341	1290558.94765683	0	2117952.70189533	0	4036283.21683466	6010106.64327672	9231203.88561417	5960420.78963798	8185266.66153823	7745197.566772	6193238.6969349	0	3069145.85329079	1504652.37151676	0
1	6	8	528.424875867385	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	701.325441410519	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	783.995159944149	0	0	0
1	6	9	0	0	0	0	0	0	0	743.27447672462	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1014.02764267877	0	626.72156226373	0	0	0	0	0	222.970485114658	0	0	0	0	0	0	1022.1518505197	0
1	6	10	3171740.61556775	0	4871850.46422605	981714.553713271	2498077.31007751	1413096.31927035	1075806.4406189	4576534.03604212	9829595.82573265	9649261.67501291	8036647.29442262	5554972.73603388	4720979.32414318	0	2537258.86221689	6033704.44672605	2804755.34438653	7646788.70088778	5649933.78201885	1246948.34266938	1759971.26844503	0	9908500.18920255	552932.366898074	6185267.4472281	1290532.76179672	5241458.29996151	2117977.17817695	5220119.73382287	4036270.3950734	6009931.93245901	9231075.04122656	5960339.55841458	8185093.57405772	7744953.77256028	6193465.02625398	5477795.65743109	3069185.04701841	1504719.50829547	4994592.10186616
1	7	1	372485.968914478	0	0	0	0	536227.486816347	0	0	0	0	404766.238409922	0	176866.710126449	0	0	398152.530351792	0	121429.043640514	0	69792.9604492469	0	0	0	424068.011615925	0	0	0	0	0	0	0	449386.343462084	0	644873.00923697	316506.458424367	640169.282662353	19290.0825726541	0	0	0
1	7	2	3171779.17164174	2797336.60298167	4872008.43362521	981850.220933559	0	1413016.71420733	1075750.81437105	4576498.82617003	9829487.87515445	9649242.81450658	0	0	4721029.76664141	2347047.35157221	2537065.23906052	6033482.57672255	0	7646864.34055033	5649801.93864113	0	1759821.98534448	1714140.15587175	9908366.82418863	0	6185403.87237348	1290515.59079885	5241404.10581698	2117847.46411026	5220096.20483794	4036137.50547621	6010058.56493476	9231196.48875725	0	8185245.2064012	7745188.89810624	6193411.97768947	5477720.03152837	3068896.7962553	1504610.23476843	4994347.75460905
1	7	3	0	0	0	0	0	334.452541617482	678.041783710164	0	374.394329792234	0	0	100	0	0	0	0	0	0	0	811.662300003898	0	0	0	0	0	0	0	0	0	0	0	0	0	0	416.618749123164	0	1020.30484598941	0	0	0
1	7	4	372400.20489807	0	0	0	211579.538413569	0	133377.433838721	0	0	357029.013200437	0	0	0	0	0	398062.558402664	651493.871583418	0	28082.5838211561	0	11689.378550002	644249.85696188	522897.637882767	0	0	239638.303143718	0	439532.893757218	0	686438.418924027	608696.340971787	449396.720994439	287208.502318284	644627.100334204	0	0	0	239779.8082465	0	0
1	7	5	511.218688864734	0	0	0	0	0	0	0	0	0	0	0	580.044710421408	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	942.44422245206	0	1004.16306694714	0
1	7	6	3171621.3613896	2797288.77264634	4871976.60134988	981687.333606867	2497839.88903054	1413080.90605962	1075765.48725745	4576741.51393025	9829455.54988089	9649319.52641113	8036769.95336531	5554750.62956203	0	2346910.90019648	0	6033703.15459272	2804899.92638027	7646827.940137	5650015.43133772	1246949.10436194	1759969.16117645	1714193.61056903	9908467.12049585	553007.059325052	6185425.96763547	1290794.9193264	5241367.03175963	2117980.89118973	0	4036053.55633047	6010141.44179016	9231220.91134623	5960516.85428566	8185300.11176253	7745200.81911402	6193327.11431985	5477698.03691637	3069209.6185071	1504495.48383444	4994477.56885775
1	7	8	3171663.06696901	0	4871949.06007637	981710.684819609	0	1413090.20213412	1075746.81461089	4576563.62846097	9829504.87236586	9649109.62027096	8036738.82440854	5554884.99041364	4721093.44650877	2347063.84349208	2537334.74304544	6033761.29116985	2804755.22908107	7646650.9176358	5649921.05999761	1246978.90668162	1759902.80584756	1714144.89069837	9908586.58985578	0	6185407.86726965	1290541.9526026	5241601.86720523	2118051.87378532	5220291.64132726	4036047.20046932	6010081.89747026	9231185.00156582	5960490.33625682	8185082.42393979	7745196.37790777	0	5477617.64517423	3069183.34606704	1504523.6468164	4994439.50302945
1	7	9	0	0	0	0	211335.504131118	536430.556035619	0	71803.0775404524	0	0	0	481188.881309502	0	0	0	0	651371.928988222	121259.716733028	0	0	0	0	0	424245.100953082	264854.858274323	0	229718.942188579	0	443324.748391443	0	608658.519380344	449483.468172802	0	644707.359247168	316575.183638645	640220.133158443	0	0	0	0
1	7	10	0	662195.631327126	0	0	211239.13831025	536504.350895791	0	0	0	0	404827.247315274	0	0	312414.470294933	379390.029024853	398130.33363597	0	0	0	0	11730.3579822619	0	0	0	264965.357882511	239526.969949524	0	0	443442.258945824	0	0	449503.062395988	287267.349101186	0	316513.801968333	0	0	0	0	0
1	8	1	0	0	0	0	0	0	622.774405103791	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	8	2	0	0	0	0	0	0	0	712.698055718995	280.619915961965	0	0	0	0	0	0	0	0	0	0	0	0	0	1075.19842996557	0	0	0	0	0	0	0	0	0	0	0	0	0	0	247.791003441048	0	0
1	8	3	0	0	0	0	0	0	726.682327249652	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601.875908098084	0	112.438015653217	0	0	1040.54059850066	0	0	0	0	0	1141.99515419219	0	0	0
1	8	4	3171779.79262754	2797409.75181882	4871767.16848586	981752.67034571	2497910.04727247	1412857.53717488	1075671.62391904	0	0	9649242.1666351	8036609.12220483	5554810.07118071	4721029.73155244	2346822.55904152	2537133.90330214	6033744.94280149	2804863.83099759	7646856.26233563	5649838.63853544	1247028.31145921	1759913.58324937	1714107.54629543	9908566.06644896	553055.460075225	6185445.71432763	1290603.80643089	5241426.45498002	0	5219887.27831576	4036174.80528375	6010036.49233443	9231160.79191676	5960575.07477823	8185072.83560761	7745010.38017722	6193384.34495262	5477685.62420632	3069159.53180753	1504719.69177269	4994554.9100384
1	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1146.35544245496	0	0	0	0	0	0	0	0	564.202457678481	100	0	0	0	0	0	0
1	8	6	0	0	0	0	0	480.488225353076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	352.253589114538	0	0	372.483939184186	0	0
1	8	7	3171645.77101445	0	4871957.62085739	981807.785792553	2498083.76041964	0	1075806.83775361	4576687.9246269	9829605.97003503	9649273.99866508	0	5554884.82911522	4720892.1023277	2346852.92232312	2537079.81362325	6033657.50596486	2805066.54379673	7646771.35239713	5650169.94160463	1246977.08422414	0	1714036.51514751	9908495.80315333	553045.765303589	6185198.03472169	1290653.88581259	5241442.50203772	2117802.14991292	5220106.02235543	4036247.71285604	6010006.14004825	9231315.50615606	5960538.34923891	8185161.5111478	7745123.85693217	6193411.62131791	5477635.81179394	3069130.22776121	1504557.51544243	4994518.32240277
1	8	9	0	0	0	0	0	0	0	575.537340311282	0	0	0	0	584.672988718158	0	0	0	0	0	0	0	0	0	0	0	125.246055661286	0	0	0	117.537758647518	0	0	0	0	0	0	0	0	0	0	0
1	8	10	372492.177801272	662049.673811217	633456.881661176	664414.833318508	0	0	0	71744.4423013104	0	0	0	0	0	312320.904264445	0	398095.07903303	0	0	28252.4095805269	0	0	0	0	0	265041.498841731	239791.650454739	0	439685.397162804	443223.898238179	0	0	0	0	0	0	640113.122532395	19482.0461616939	0	0	544210.274608675
1	9	1	0	0	0	0	0	0	0	0	0	0	746.131776836081	0	0	0	0	0	0	0	0	0	0	0	0	857.078157233617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	215.987128347699
1	9	2	3171686.91619049	2797370.99610912	4871846.40878189	981704.935984434	2497876.86613678	1413119.61803203	1075641.49179497	4576569.03700014	9829582.24495072	9649174.39746484	8036707.18218364	5554961.34913087	0	2347086.50861275	2537247.38780222	6033627.91839003	0	7646643.05396555	5650095.32207633	0	1759859.51673828	0	9908438.23619463	553183.286342397	6185370.36123072	1290621.41729209	5241350.69587081	2117796.76124915	5220167.70253488	4036224.73236498	6009967.03038654	9231346.30227175	5960554.47617157	8185202.19638729	7745219.03360037	6193470.3929413	5477750.35218733	3069148.64972221	1504559.57785401	4994625.46193972
1	9	3	0	0	0	0	0	0	0	0	0	0	0	155.480744870481	0	0	0	0	0	0	0	0	0	0	0	0	0	0	672.538898180267	0	178.597010750651	0	0	0	0	0	0	0	946.769213878356	0	0	0
1	9	4	3171615.51781763	2797363.7457137	4871925.79053313	981740.469960744	2497911.67093561	1413074.0794878	1075872.54667859	4576765.43242016	9829626.46520311	9649192.29815355	8036658.46367487	5554956.70201182	4720945.05925082	0	2537382.30622814	6033598.56844103	2804839.96752075	7646884.87053727	5649925.96440155	1246988.34527099	1760007.25773887	1714184.79095516	9908549.36379968	553098.689736946	6185403.74989104	1290578.73182555	5241364.55940521	2118104.47097129	5220103.54861821	4036345.32919294	0	9231073.97508358	5960459.41341077	8185114.63173101	7745282.18598452	6193394.00208205	0	3069058.75221993	1504527.22781728	4994447.26829373
1	9	5	0	662136.930994626	0	0	0	536699.550189061	0	71734.9853203871	0	0	0	0	0	0	0	0	651355.413674057	0	0	0	11679.0623966252	0	522821.414525835	424225.833034649	264953.05475588	0	0	0	443470.665045325	0	608810.147374552	449317.487900251	287226.906499814	0	0	0	0	0	179965.990639917	544357.587183712
1	9	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	525.567656075438	0	0	0	0	1003.9371652423	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1	9	7	372510.935252334	662348.494238705	0	0	0	536652.754704043	133235.710014639	71687.3860884629	0	356728.925169931	0	0	176571.705323318	312417.273562735	0	0	651413.366001834	0	28294.7108043714	0	0	0	0	424226.069196984	264904.300066802	0	229742.890143165	0	443365.66940344	686335.227200835	0	0	0	644652.694176505	316535.532251075	0	0	239933.468438145	180066.382868986	544067.724757879
1	9	8	0	0	0	0	990.103847491137	0	0	0	0	0	0	0	602.323401211936	0	0	0	0	0	0	0	0	0	0	0	0	710.853674758914	0	0	0	0	0	0	0	0	0	0	0	0	0	0
