imp	exp	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"
7	3	0.052945	0.0941295	0	0	0	0.0762661	0	0	0	0	0	0.0684022	0	0.044409	0.0539116	0	0.0925775	0	0.00402055	0.00996336	0.00167459	0	0	0.0603101	0.0376714	0	0.0326849	0	0.0630352	0.0975826	0	0.0638921	0.0408371	0	0	0	0.0027484	0	0.0255625	0.0773762	0	0.102743	0	0	0	0	0.0206959	0.011121	0	0	0.0628157	0.0746207	0.0274295	0	0.0588263	0.0617603	0.101022	0	0.00441896	0.0108779	0	0	0	0	0	0	0.0356426	0.0681881	0.0687934	0	0.0944234	0	0.0445255	0.100014	0.0490885	0	0.00299354	0	0	0
8	3	0	0.128077	0	0.128471	0	0	0.025801	0.0138686	0	0.0690009	0	0.0930726	0.0342067	0.0604227	0.0733566	0	0	0	0	0	0.00231567	0	0	0	0	0	0.0444805	0.0850206	0	0	0	0	0.0555291	0	0	0	0	0.0463882	0.0347794	0.10521	0	0	0	0	0.0534398	0	0.0337305	0	0	0.0902609	0.102405	0	0.0447255	0	0.0959451	0.100723	0	0	0.00714464	0	0	0	0	0	0	0.0606661	0.0581766	0	0.112175	0	0	0	0.0726603	0.163052	0	0	0.00489451	0	0	0
10	3	0	0	0	0	0	0	0	0.0126776	0.0107917	0	0	0.0849711	0	0.0551363	0.0669564	0.0702933	0	0.021457	0	0	0	0	0	0.0748746	0.0467859	0	0	0	0.0783116	0.121166	0.107488	0.079364	0	0.113858	0.0558686	0	0	0	0	0	0	0	0	0	0.0536283	0	0	0.0181846	0	0	0	0.122013	0.0448513	0.0792363	0.0962134	0	0	0	0	0.0177439	0	0	0.1326	0.107575	0	0.0607639	0	0	0	0	0	0.114014	0.0728722	0	0.0803035	0	0	0	0	0
6	4	0	0	0.166554	0	0	0.141063	0.0349906	0	0.0160435	0	0	0	0	0	0.0996952	0.104683	0	0	0	0	0	0	0	0	0.0696838	0.0630057	0.0604448	0	0	0	0	0	0.0755306	0	0	0.168306	0	0	0	0	0	0	0	0.126064	0	0.101805	0.0253378	0	0	0.0677642	0.0767521	0	0	0	0.0719523	0.0755378	0	0	0.00538264	0	0	0.122278	0	0	0	0	0	0	0	0	0	0	0	0.122289	0	0.121448	0.00369203	0.0455398	0.0341577	0
8	4	0	0.126155	0	0	0	0	0	0	0.0116089	0	0	0	0	0.0595092	0.0722636	0	0	0	0	0	0	0	0.0995925	0	0.0504613	0	0	0	0	0.130743	0.115944	0	0.0547102	0.122833	0	0.121926	0	0	0.0342533	0	0	0	0.11279	0	0	0.0954944	0	0	0	0	0	0.085654	0.0314903	0.0556208	0	0	0.115984	0.0215933	0.0050379	0	0	0	0	0	0.0471409	0	0	0.0782879	0	0.12218	0	0	0	0.11479	0	0.113937	0	0	0	0
4	10	0	0	0	0	0	0.0909416	0	0	0	0.0605107	0.0686097	0.0815626	0.0299869	0.0529652	0.0643301	0.0674878	0	0	0.00479078	0	0	0.10923	0	0	0	0.040616	0	0.074527	0	0	0	0	0	0	0.0536582	0.108509	0	0	0	0.0922744	0	0	0.11266	0	0	0.095425	0.0236863	0	0.0108247	0.0635094	0	0.0855816	0	0.0555797	0	0	0	0	0	0	0.00208703	0	0.0929767	0.0754352	0	0	0	0.0781824	0	0.122042	0	0	0.0510782	0	0.0562891	0	0	0.0426788	0.031964	0
6	5	0.116781	0	0	0	0	0	0	0.0224968	0	0	0	0	0	0	0	0	0.204202	0	0.0089011	0	0	0	0.163909	0.132999	0	0.0751221	0	0.137801	0	0	0	0	0	0	0	0	0.0061248	0.0752435	0.0564195	0	0	0	0.0972993	0.102028	0.0324302	0	0	0.011014	0	0	0	0	0.0271279	0.0479581	0	0.0611445	0	0.0186611	0.00437509	0	0	0	0.0803034	0.065124	0.0407022	0.0368144	0	0.0675081	0	0.105423	0.0934952	0	0.0441017	0	0	0	0	0.0368673	0.0276228	0
7	5	0	0	0	0.127072	0	0.102613	0	0.013712	0	0.0682996	0	0.0920107	0	0	0	0.0761335	0	0	0	0	0	0	0.0999907	0	0	0	0.0439739	0.0840507	0.0848235	0	0	0	0	0.123296	0	0	0.00367954	0.0459161	0.0344279	0	0	0	0	0.167372	0.0532315	0.135189	0	0.0181018	0	0	0	0	0	0	0.0955882	0	0	0	0.00716155	0	0.0029669	0	0	0	0.0667617	0	0.0579062	0.110746	0	0	0	0	0.0723576	0.162477	0	0	0.00483058	0	0.0453101	0
10	5	0	0	0	0	0.0438574	0	0.0276846	0	0	0.0740634	0	0.0997962	0	0	0.0786693	0.0825884	0.135124	0	0	0	0	0	0.108463	0	0	0.0497233	0	0	0.0919951	0.142391	0	0	0	0	0.0656446	0	0	0	0	0	0.0626169	0	0	0	0.0355247	0.0901855	0	0	0	0.0599689	0.0680192	0.0808569	0	0	0.0637582	0	0	0	0	0.0117515	0	0	0.0878262	0.071264	0.0445341	0	0	0.0738601	0.0745227	0	0	0	0.0482706	0	0.0532112	0	0.00324182	0.0403251	0.0302624	0
6	7	0	0	0	0	0.0464363	0.117843	0	0	0	0.0783947	0	0	0	0	0	0.0874442	0	0	0	0	0	0	0.114824	0	0	0.0526072	0	0	0	0.150778	0	0	0	0.141605	0.0694736	0.140594	0	0	0	0	0.073236	0	0	0	0	0	0	0	0.012034	0	0.0795589	0	0	0.0614199	0	0	0.128114	0	0	0	0	0	0.10278	0.0833562	0	0	0	0	0.087206	0	0.119665	0	0	0.126766	0	0.125864	0	0	0	0
6	10	0	0.0163394	0.0284579	0.00573501	0.0145911	0.00825399	0	0.026733	0.057416	0.056363	0.0469423	0.0324468	0.0275765	0.0137093	0.0148199	0.0352439	0	0.0446657	0.0330029	0.00728308	0	0	0.057878	0.00323196	0.0361301	0.00753825	0.0306165	0	0.0304912	0.0235757	0.0351059	0.0539223	0.0348161	0.0478115	0.0452399	0.036176	0.0319966	0.0179278	0.00878867	0.0291736	0.0187871	0	0.0288564	0.00581449	0	0.00836857	0.00637103	0.0271071	0.0582206	0.0571534	0.0476012	0.0329017	0	0.013902	0.0150289	0.0357386	0.0166138	0.0452936	0.0334644	0.00738623	0.0104238	0.0101529	0.0586898	0.00327502	0.0366366	0.00764414	0.0310458	0.0125449	0.0309176	0.0239068	0.0355967	0.0546777	0.0353034	0.0484819	0.0458748	0.0366841	0.0324447	0.0181785	0.00891188	0
10	7	0	0.135446	0.129552	0	0.0431953	0.109723	0	0	0.0125358	0.0729822	0	0	0	0.0638619	0	0	0.133194	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.131849	0	0.130895	0	0	0.036767	0	0.0506409	0	0.0861046	0.0903115	0	0	0.0180993	0.00974353	0	0.0485365	0	0	0	0	0.0515598	0.054119	0	0	0.00383795	0	0	0.0875886	0	0.0576664	0	0	0	0.0597827	0	0	0.0827463	0.0611058	0.0390445	0.0876616	0	0.0869952	0	0	0.0244559	0
10	8	0	0	0.172933	0	0	0	0	0.0196005	0	0.0973469	0.110484	0	0	0	0.103521	0	0	0	0	0	0	0	0.142636	0	0	0	0	0	0	0.187359	0.16612	0	0	0	0	0	0	0	0	0	0.0620023	0	0	0	0	0.0893516	0	0	0.0101586	0	0	0.0801276	0	0.0520211	0.0631552	0	0	0	0	0	0.00196649	0	0.0870489	0.0706117	0.0441396	0.0398971	0	0	0.0738558	0.114287	0	0.0748472	0	0	0	0.10658	0	0	0.02995	0
