imp	exp	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"	"SITC0_1"	"SITC0_2"	"SITC0_3"	"SITC0_4"	"SITC0_5"	"SITC0_6"	"SITC0_7"	"SITC0_8"	"SITC0_9"	"SITC0_10"	"SITC0_11"	"SITC0_12"	"SITC0_13"	"SITC0_14"	"SITC0_15"	"SITC0_16"	"SITC0_17"	"SITC0_18"	"SITC0_19"	"SITC0_20"	"SITC0_21"	"SITC0_22"	"SITC0_23"	"SITC0_24"	"SITC0_25"	"SITC0_26"	"SITC0_27"	"SITC0_28"	"SITC0_29"	"SITC0_30"	"SITC0_31"	"SITC0_32"	"SITC0_33"	"SITC0_34"	"SITC0_35"	"SITC0_36"	"SITC0_37"	"SITC0_38"	"SITC0_39"	"SITC0_40"
3	8	0	0	0.095477	0	0	0.0808901	0.0200996	0	0	0.0537956	0.0610096	0.0725115	0	0	0	0	0	0.0183065	0.00424788	0	0	0	0.0788191	0	0.0399551	0.0361114	0	0.0662513	0.066817	0	0	0	0	0.0971712	0	0.0965031	0.00291274	0	0.0270999	0.0820212	0.0516884	0.0919137	0.087922	0	0.0293347	0.0744735	0	0	0	0	0.0561716	0	0.0245212	0	0.0526426	0.0552602	0	0.0168076	0	0	0	0	0	0	0	0	0	0.0610015	0.0615313	0.0952837	0.0844742	0	0.0398275	0.089498	0	0	0.00267528	0	0.0249732	0
3	10	0.0680684	0	0	0	0	0.0980966	0.0243763	0	0	0.0652501	0	0.087962	0	0.0571106	0	0.0728086	0	0	0	0	0.00212818	0	0	0.0775278	0.04846	0	0	0.0803863	0.0810639	0.125462	0.111299	0	0	0	0	0	0	0	0	0	0.0581347	0.103325	0	0	0	0	0	0.0112046	0	0	0	0.0750757	0	0.0487396	0.059165	0	0.101639	0.0189669	0.00439767	0	0	0	0	0.0661783	0	0	0.0358819	0.0685893	0.0691925	0.107085	0.0949773	0	0	0	0.0493733	0	0	0	0.0280744	0
6	4	0	0	0	0	0.056099	0	0	0	0	0	0	0.127818	0.0468922	0.0829551	0	0	0	0	0.00749908	0.0186049	0	0	0	0	0	0.0636532	0.0610721	0	0.117775	0	0	0	0.0763459	0.171248	0	0.170037	0	0	0	0	0	0	0	0	0.0324278	0.0823156	0.0204696	0.0109958	0.00936974	0	0.0621054	0	0	0.0479091	0	0.0610708	0	0	0.00435299	0.0107854	0	0.098859	0	0	0.0406285	0.0367626	0	0.0674464	0.0680248	0.105283	0	0	0.0440745	0.0989229	0	0.0981962	0	0	0	0
4	8	0	0	0.105165	0	0	0.0890726	0	0	0	0	0	0	0.0293371	0	0.0629598	0.0660764	0	0	0	0	0.00193731	0.106986	0.086801	0.0704282	0.0440057	0	0	0.0729993	0	0	0	0	0.0476801	0.107074	0	0.106272	0.00320559	0	0	0	0.0669307	0	0.113893	0	0	0.0964034	0	0	0	0.0641496	0.072714	0	0.0317758	0	0.0681565	0	0	0	0.00509468	0	0.0021128	0	0	0	0.0476146	0	0	0.0790161	0	0.123332	0.109407	0	0	0.11589	0	0	0.00351031	0	0	0
4	10	0.0818333	0	0	0	0.0463931	0.117782	0	0	0	0.0783905	0	0.105582	0.0388269	0.0685833	0	0	0	0	0	0	0.00256236	0.141502	0	0	0.0582062	0.052629	0	0	0	0	0	0.0986807	0	0	0.0694862	0	0	0	0.0395415	0	0	0.138828	0	0.139337	0.0443568	0	0	0.0150463	0	0	0.0848586	0	0	0.0654796	0	0	0	0.025398	0.00592784	0	0.00246952	0	0	0	0	0	0	0.0922201	0	0	0	0	0	0.135204	0.066348	0.13422	0	0.0503071	0	0
6	5	0	0.0918182	0.0878578	0.0921241	0	0	0	0.00996653	0.00844507	0.0494738	0	0.0667044	0.0244973	0.0433109	0.0525921	0	0	0	0	0	0	0	0	0.0588006	0.0367477	0	0.0318821	0	0	0.095154	0	0	0.039821	0	0.0438833	0.0887645	0.00271273	0	0	0.075444	0	0.130432	0	0	0.0416093	0.105691	0.0262395	0	0	0	0.0797385	0	0.034836	0	0	0.0784218	0.128341	0.0238951	0	0	0	0	0	0	0	0.0472186	0	0	0	0	0.119948	0	0.0565969	0.127033	0	0	0	0	0	0
7	5	0	0	0	0	0	0.166463	0	0	0	0.11073	0	0	0	0.0969149	0.117702	0.123465	0.202162	0.0376765	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.0890683	0	0	0	0	0	0.0558188	0	0	0	0	0.138672	0	0.111971	0.0278224	0	0	0.0744636	0.08449	0	0.0368685	0.0652125	0	0	0	0.0253289	0	0.0146337	0	0	0	0	0	0	0	0.0917517	0.0925651	0	0	0	0.0599836	0.134627	0	0	0.00403897	0	0.037571	0
5	10	0.066005	0	0	0	0.0374399	0.0950991	0	0.0127389	0	0	0.0717171	0.0852537	0.0313184	0.0553553	0	0.0705731	0	0	0	0	0	0	0	0	0.0469819	0	0	0.0779406	0	0	0	0	0.0509166	0.114239	0.056076	0	0	0	0.0318866	0.0964585	0.0520382	0	0.0885098	0	0	0	0.0186232	0.0100325	0.0085284	0.0498306	0	0	0.0246744	0.0436387	0.0529879	0.0556008	0.0909635	0	0.00396478	0	0.0016204	0.0900029	0	0	0	0	0.0321267	0.0614238	0	0.095861	0	0	0.0400928	0.0900603	0	0.0894193	0	0	0	0
6	7	0	0	0.127021	0	0	0.107548	0.0267306	0	0	0	0	0.0964695	0	0.0625924	0.0760418	0	0.130534	0	0	0.0140551	0.00234823	0	0	0	0.0530938	0.0480639	0	0	0.0888792	0	0	0	0.0575604	0	0	0	0	0	0	0.109062	0.0890025	0.158169	0	0	0.0504937	0	0	0	0.0145348	0	0	0	0.0422087	0	0	0	0	0	0	0	0	0.153932	0.124853	0	0.0633139	0	0.054919	0	0	0	0	0	0	0	0.075629	0	0	0	0.0429393	0.130004
9	8	0.0602953	0	0	0	0	0	0	0	0	0	0	0.077876	0.0285882	0.050543	0	0	0.105417	0	0	0	0	0	0	0	0.0428552	0.0387924	0	0	0	0.111072	0.0985064	0	0	0.104344	0.0511951	0.10359	0	0.0388478	0	0.0880778	0	0	0	0	0	0.121195	0	0	0	0.0806152	0	0.108665	0	0	0	0	0	0	0.00639744	0	0	0.145529	0	0	0.059826	0	0	0	0	0.155021	0	0	0	0.145627	0	0	0	0.0541967	0	0.122927
10	8	0	0	0	0	0.0896049	0	0	0	0.0258587	0	0.17155	0.204008	0	0	0	0.168848	0	0.0514774	0	0	0.00501619	0	0	0	0	0.10166	0.0974687	0	0	0	0	0	0	0	0	0	0.00820036	0	0.0763082	0	0	0.112279	0.107422	0.112674	0	0	0	0.0121895	0	0	0	0	0	0.0529628	0	0.0675351	0.110447	0	0	0	0	0	0	0	0	0.0406151	0	0	0.075186	0	0	0.0762003	0.0486729	0.109327	0	0	0.00329591	0.0407005	0.0304927	0
