year	importer_ISO	exporter_ISO	SITC0_1	SITC0_2	SITC0_3	SITC0_4	SITC0_5	SITC0_6	SITC0_7	SITC0_8	SITC0_9	SITC0_10	SITC0_11	SITC0_12	SITC0_13	SITC0_14	SITC0_15	SITC0_16	SITC0_17	SITC0_18	SITC0_19	SITC0_20	SITC0_21	SITC0_22	SITC0_23	SITC0_24	SITC0_25	SITC0_26	SITC0_27	SITC0_28	SITC0_29	SITC0_30	SITC0_31	SITC0_32	SITC0_33	SITC0_34	SITC0_35	SITC0_36	SITC0_37	SITC0_38	SITC0_39	SITC0_40
8	3	9	3171781.48393291	2797309.34839521	4871977.75583331	981824.088253022	2497695.78950246	1413047.20314489	0	4576501.63224534	9829632.01362273	9649199.72061078	8036636.05285355	5554807.64580946	4721128.03273968	2346962.28540138	2537175.45598533	6033794.35709714	0	7646887.05628211	5649857.02881989	1246899.55965917	1759841.66226827	1714069.15247397	9908450.7875927	552912.504419609	6185327.40470337	1290723.97679181	5241519.51831391	0	0	4036274.93804097	6009937.40833659	9231308.28895602	5960520.25729426	0	7744860.20950939	6193489.20500461	5477802.72760625	3069167.90941484	1504420.84026294	4994442.18453898
8	3	10	3171749.36480782	0	4871916.36119874	981836.860462531	0	1413044.49121752	1075842.19875237	4576591.2565717	0	9649196.74707252	8036609.71896969	5554898.17644436	4720893.09004762	2347064.5905197	2537125.0357368	0	2804865.79335081	7646724.87577675	5649898.40532583	1246881.13639415	1759797.62988889	1714168.64144506	9908445.426848	0	6185199.14052467	1290701.13959826	5241373.0980349	2117979.49371818	5220079.52134414	4036205.08698025	6010093.12275697	9231193.80643502	5960514.84796006	8185198.05327029	7745001.05057209	6193234.88046074	5477742.40793786	3069306.60270962	1504758.61305071	4994475.75015645
8	4	1	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	584.2355607036	0	0	0	0	0	0	0	0	0	0	0	0	0	203.854097365035	0	182.605681095114	0	0	0	0	0	0
8	4	2	372642.013849666	0	0	664456.801580591	211346.466521874	536536.540526947	133292.792541046	0	0	0	404691.740720599	0	0	0	379385.148304377	398127.391897176	0	0	0	0	11680.4807248363	0	0	424221.811363959	264958.284144765	239618.314311907	0	0	0	686249.699414724	608543.88754853	0	0	0	316572.725814692	0	0	0	179895.047251016	544138.28405693
8	4	3	0	0	0	0	0	338.638538363821	0	0	0	0	539.019793852714	0	0	0	0	0	0	0	0	0	0	0	960.746693687244	0	0	0	0	0	0	0	0	155.957633613763	0	0	0	0	0	0	0	0
8	4	5	434.699526339401	0	0	0	0	0	0	0	0	0	688.470153242624	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0
8	4	6	0	0	4872070.14361303	982002.31429246	2497876.9817637	1413058.22644318	1075920.70470603	4576567.2724261	9829534.25799743	9649131.58126513	8036603.24020668	5554660.68505045	0	2347125.29129052	2537253.13005756	6033739.31032393	0	7646819.96797965	5649861.74247471	0	1759902.13691492	1714155.97975631	9908559.17050575	553216.081303407	6185259.71734903	1290588.50123534	5241428.45509414	2118129.59805771	5219959.14287605	4036064.85446388	6009979.23718125	9231035.58086188	5960531.56943309	8185169.11968126	7745156.80580006	6193414.68906982	0	3069072.93685254	0	4994288.19698894
8	4	7	0	0	0	0	211324.636792862	0	0	0	0	357061.475281148	0	0	176688.501136628	312406.973665961	0	0	0	0	28481.2940801385	0	11716.6644150091	0	0	424084.805543757	0	0	0	439641.683915711	0	686326.86100628	0	0	0	644516.625400567	316396.751153666	0	0	0	0	0
8	4	8	0	0	0	0	0	0	0	563.442054468428	0	0	546.652563779643	0	0	0	0	0	0	756.250598674128	866.170152198881	0	0	0	0	0	0	0	0	222.587518980665	0	0	0	0	0	100	0	0	0	0	0	0
8	4	9	3171731.459173	2797392.49080662	4871772.97617498	0	2497897.66013321	1413053.54463726	1075739.47404648	4576537.84556496	9829447.23340082	9649140.74056728	8036669.3179197	5554878.26950319	4720806.42023119	2347149.63156384	2537032.32278435	6033638.41571529	2804752.95811805	7646776.44088704	5650041.71323511	0	1759838.58162798	1714051.64039407	9908787.27888187	552944.63419474	6185391.20704267	1290589.34181488	5241471.81975921	2117966.22893353	5219976.12023762	4036465.31480323	6010164.95749711	9231193.3682385	5960559.72686106	8185200.49304283	0	6193444.3477754	5477643.65602565	3069145.58386651	1504677.41279414	4994496.8290633
8	4	10	372590.986771747	0	0	664175.141159983	0	536501.977119248	133424.147245536	0	0	356942.10632108	404744.699911744	0	0	0	0	0	0	121480.870300936	28434.4678318708	0	0	0	522727.65660043	0	0	0	0	439531.86258155	0	0	608654.981627914	0	287119.308347288	0	0	0	0	0	0	0
8	5	1	0	0	0	664358.390726865	211284.759432986	0	0	71760.1076151886	0	0	0	0	0	312419.339369221	379321.888971533	398053.482415316	651471.240099647	0	0	0	0	0	0	0	0	0	229923.720904709	0	443525.105035125	686322.298782404	0	0	0	644851.990386564	316519.783995693	639992.947778271	0	0	179894.059971742	544112.403486968
8	5	2	3171796.0003619	0	4872086.31452962	981750.857611997	2497896.21677739	1413121.70845165	1075831.35242293	4576544.865226	9829474.88969321	9649226.0224469	8036675.03629765	5554933.30027868	4720866.66502331	2347066.98993857	2537187.60403436	6033629.52368839	0	7646777.95176064	5650044.88080242	1246850.57844698	1760019.88602819	1714131.20053198	9908500.7239377	553137.960896745	0	1290721.55625924	5241278.50348362	2117962.84706305	5219904.60160181	4036226.84976549	6010030.95279772	9231022.1739996	5960482.84785921	8185113.97820502	7745156.88275167	6193339.48303421	0	3068870.08823827	1504688.70558468	4994431.87777268
8	5	3	0	662174.445402923	0	664385.216004207	0	0	0	0	60880.6101169195	356945.852399223	0	481126.344337304	0	312530.266665181	0	0	651542.839066902	0	0	0	0	0	0	0	264903.545691817	0	0	439393.097619597	0	0	0	0	287117.037534105	0	0	0	0	0	0	0
8	5	4	0	0	0	0	821.020077556486	0	0	0	0	0	0	0	0	0	372.395747669856	0	0	0	0	1016.42480326521	0	0	1082.50621597233	1140.40916688798	0	0	0	0	0	0	0	0	0	0	0	506.112870915606	0	0	0	309.691342670146
8	5	6	372488.148575218	662188.159155575	0	0	0	0	0	0	0	0	0	481056.969556717	176724.950164762	312427.933385891	379337.925061566	0	0	0	0	0	11674.9988830634	0	0	0	265014.266672987	0	0	0	0	0	0	449478.269302848	0	0	0	640120.311307953	19304.3486995182	0	179868.297312981	0
8	5	7	372298.511219531	662278.894173484	0	0	0	0	0	0	0	356885.816232612	404689.939195559	480968.766257738	176759.99395154	312223.732701819	0	0	0	0	0	0	0	0	0	0	264928.970821416	0	0	439502.038261835	0	0	0	0	287229.209711073	644705.442655934	0	0	19193.5276670324	0	0	0
8	5	8	0	0	0	0	0	0	767.569275585212	0	0	0	0	0	501.851471061711	0	411.211319192797	0	0	0	0	0	0	0	1089.08861850781	0	0	0	0	223.070833429697	0	0	0	0	0	0	0	0	0	0	994.503331966533	0
8	5	9	0	0	0	0	0	0	0	0	338.979069827022	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1046.14099348663	0	0	0	0	0	0	0	0	0	0	0	0	768.638033306874	0	0	0
8	5	10	0	246.299088819959	0	824.468319534472	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	881.869055412271	0	0	0
8	6	1	3171754.12798509	2797376.14159156	4872104.68811832	981764.341234319	2498136.69418348	1413025.61411684	1075723.80082248	4576624.48126657	9829564.38459718	9649050.37968469	8036888.86122706	5554781.66977805	4720953.70451885	2347065.96955958	2537072.38321057	6033510.48372915	2804810.10797506	7646766.10382763	5649917.65928839	0	1759877.52564766	0	9908307.832284	553186.780470385	6185272.90529666	0	5241310.13386383	2118043.30179083	5220011.99498584	4036186.4404748	0	9231305.21974453	5960438.30816911	8185054.79260461	7745141.62184253	6193353.963619	5477722.25541021	3069013.65139454	1504703.66427978	4994304.54081513
8	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	755.388217873124	0	0	0	0	0	849.216765981703	0	0	0	0	0	0	0	0	0	0	0	317.922793183436	0	0	0	0
8	6	3	372766.54198492	0	0	0	0	536632.82819737	0	71727.2435152389	0	0	0	481134.386055478	0	312417.422062893	379265.617502629	398035.875296531	651441.824992039	0	0	0	0	644447.087450417	523074.065828036	0	0	0	0	439678.286539494	0	0	608900.440573068	0	286963.278787505	644729.573830079	316516.364328978	0	19271.1605084454	0	0	0
8	6	4	3171757.64075523	2797261.01224793	4871962.60712932	0	2498013.35001452	1413108.15522991	1075718.84633464	4576598.64357802	9829586.58043463	9649089.07586824	8036681.55400447	5554793.71423948	4721175.99149465	2346865.21207063	2537177.01152767	6033556.87343934	2804985.95186241	7646819.12723246	5650067.57222472	1246885.27734457	1759967.76250158	1714230.39062301	9908376.53967678	553268.890789939	6185411.66200087	1290525.33792276	5241430.62114965	2118088.26212181	5220159.39881841	4036075.56807	6009908.69544095	9231431.28983705	5960488.59290029	8185089.27755209	0	6193357.09122516	5477655.39133254	3069135.50394845	1504682.19477059	4994298.13869248
8	6	5	372444.998096151	662187.20264144	0	0	211526.511214279	536541.203656924	133430.642402657	0	0	356978.470680278	404793.953479342	0	0	0	0	0	0	121542.128524351	0	0	0	0	0	0	264906.159746581	239561.641631818	0	0	0	0	608701.574151726	0	0	0	316596.968604495	0	0	239941.527601396	0	544208.040510614
8	6	7	0	0	0	0	211462.855580614	0	0	71675.7493504953	0	356902.929668727	0	0	0	0	0	0	0	0	28415.5486674074	0	0	0	0	424099.722716381	0	0	0	439587.749436928	0	686303.312029838	0	0	0	0	0	0	0	0	0	0
8	6	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	660.388309938175	763.745617928873	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8	6	9	3171794.79569919	0	4872166.81469805	981693.217083896	2497869.4252985	1413090.6351758	1075628.26143746	4576580.36831476	9829465.97368566	9649127.69983394	8036730.32243455	5554708.6320218	4721275.46912491	2346895.20061099	2537135.53300822	6033650.83893165	2804783.72883517	7646702.27751298	5650022.06815823	1247001.03263309	1759961.67465617	1714310.28650465	9908626.20270738	553055.22083059	6185225.95042424	1290562.404226	5241535.8501425	2117897.89604379	5220095.2480933	4036326.14358086	6010195.4669239	9231230.45119406	5960489.39141976	8185291.41996633	7745186.63113573	6193518.93172598	5477730.56270484	3068962.53901483	1504656.13548315	4994348.50815996
8	6	10	0	0	0	664452.636058343	0	536390.17427142	0	0	0	356875.815920958	404816.906532811	0	176681.128951546	0	0	398090.611636862	0	0	0	0	0	0	522685.601334525	0	0	0	229832.736211798	439543.181632463	0	0	608756.092104815	0	287224.499460309	0	0	640203.335487945	0	0	0	0
8	7	1	0	0	0	0	0	0	663.080526904883	0	0	0	0	0	0	0	318.89051122189	0	0	0	0	926.040881587961	0	676.085808784723	0	0	0	0	0	0	0	0	0	0	562.654637917678	0	439.793040576232	0	0	0	0	0
8	7	2	0	467.446624279906	0	0	1054.58321374875	0	0	566.246319931594	0	0	848.51966525662	206.209116682807	0	0	0	0	0	0	0	0	0	0	747.419554284222	0	0	0	0	0	0	0	0	0	427.111435188205	0	0	122.658604435592	912.74312419137	0	0	0
8	7	3	0	662255.207759949	0	0	0	0	133333.739739097	0	0	0	0	481163.747114164	0	312267.281771752	0	398270.452306185	651468.252845897	0	28361.4538360422	70003.5441520885	0	0	0	0	0	0	229933.215783221	0	0	686188.654768217	0	0	0	644788.744930287	0	0	0	0	0	0
8	7	4	0	0	0	0	0	536601.029385028	133277.432168164	0	0	356833.021421891	0	481268.461374101	0	0	0	0	0	0	0	69948.6764190659	11750.4648909141	0	522696.130506093	0	0	0	0	0	443222.814366819	0	608717.345793968	0	0	0	0	0	0	0	0	0
8	7	5	0	0	0	0	211179.925467466	0	0	0	0	356955.977657256	0	0	0	312318.205913509	0	0	0	0	0	70352.8359613161	11624.4962695423	0	0	0	264950.508580618	239621.340196068	0	0	0	0	0	449174.750377795	0	0	316577.315176791	0	0	239919.770614165	179867.385447801	0
8	7	6	0	0	633698.529994228	664491.756892056	0	0	0	0	61169.5198654547	0	404542.55155003	0	176871.922947196	312334.792740407	0	0	0	0	0	0	11663.5506012543	0	522705.05915772	0	0	239510.539720828	0	439474.352050535	443449.262268989	686450.014680716	608657.226153021	0	287392.416748838	644818.39557588	0	639923.569251884	0	0	179781.082171959	0
8	7	8	0	662270.175128196	0	664370.055973606	211344.434508725	0	133318.178041952	0	0	0	0	0	176777.931774035	0	379127.550420495	398189.818141674	651367.335789496	121222.63928798	28359.3825840667	0	11843.5805010436	0	522629.187585317	0	0	0	229741.18081275	439547.725000765	0	0	608779.643803879	0	287126.956324688	0	316686.220266046	639972.266261528	0	0	0	544048.472823128
8	7	9	0	662321.914520412	633525.807278306	664497.916827365	0	0	0	71849.3951220024	61068.0033597528	0	404784.157013644	0	0	0	379120.5187695	398124.720643526	651342.367104138	121482.053884301	0	0	0	0	0	0	264920.651973186	0	230010.977989425	0	0	686243.084084166	0	449460.006113617	0	644943.832935962	0	0	0	0	179950.289786104	0
8	7	10	0	662187.946786808	0	0	0	0	0	0	0	0	0	481020.32453604	0	312438.323152139	0	0	0	0	0	0	11778.0125062081	0	0	0	0	0	0	439727.611282756	443532.764780671	0	0	0	0	0	316443.206144309	640073.806497723	0	0	179940.801174589	0
8	8	1	0	662083.450249449	0	664467.935472465	0	0	0	71886.0445202332	60861.1189054997	0	404616.693841491	0	176699.842344914	0	0	398047.179167408	651320.617879939	121445.75728815	0	70148.6851291307	11679.7504727282	0	0	424190.051328838	264932.854175164	0	0	0	0	0	0	0	287334.461077507	644694.647940988	0	640080.213570617	0	0	0	0
8	8	2	0	0	0	664309.790115236	0	0	133474.422673599	0	0	357071.912966566	0	0	0	312245.559470914	0	398142.127251776	0	0	0	0	0	0	522802.327937026	0	265198.070777553	239699.261408525	0	0	0	686507.728188525	0	0	287102.127850909	0	0	0	0	239925.07565592	0	0
8	8	3	0	0	0	0	0	370.252727056825	0	0	0	0	0	0	0	0	200.034128144468	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	256.520565753937	0	0	0	0	0	0	0	0
8	8	4	0	497.60522089078	0	0	0	0	0	792.405038370555	0	0	0	0	0	0	0	0	0	0	993.132726996096	0	0	0	0	0	319.99010990788	0	0	0	0	0	0	325.152559203511	0	0	0	0	0	171.968420922433	0	0
8	8	5	0	0	0	0	0	509.918440645711	0	0	0	0	732.096348473774	0	0	0	0	0	0	0	0	695.430914345437	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357.448389002505
8	8	6	0	0	0	0	714.545969867506	461.425731609342	0	0	0	0	740.437214582772	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	154.694382330315	0	0	0	0	0	0	0	0
8	8	7	0	0	0	0	0	0	133212.973960863	71668.5099638191	0	357004.414541055	404817.70035345	0	0	312503.487448466	0	0	651475.032539613	0	0	0	0	0	0	424134.162614846	264746.215664614	0	229719.679471939	439478.77213046	0	686369.115040365	0	0	287255.74213123	644595.523474611	0	0	0	0	179907.233905271	0
8	8	9	0	0	0	0	0	465.080616179845	0	868.894774910965	0	0	0	0	782.842042222182	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	121.241476616947	0	0	0	0	932.753202687113	0
8	8	10	0	662215.718364475	0	0	0	0	133302.742474981	71713.6604582495	0	0	404617.592053135	481035.93019199	0	0	0	0	651360.728968998	0	0	0	0	644274.634496207	522639.709884013	424339.874886535	264888.269666118	0	0	0	443458.520952326	0	0	0	287320.935084907	0	316501.984251858	640084.941920136	19268.9570436133	0	0	0
8	9	1	372535.237166868	0	0	664556.414832261	0	536645.369637313	133245.640471022	0	0	0	0	0	176821.492691506	0	0	0	651505.542861164	0	28287.8513917054	0	11714.1766258596	0	0	0	0	0	0	439612.099205684	0	0	0	0	0	644717.048702716	0	640182.637951382	0	0	179864.629379105	0
8	9	2	3171704.34512335	2797354.18485921	4871990.34639063	981876.841524302	2498044.99407088	0	1075863.41345765	4576486.67472516	9829535.17125547	9649325.60709148	8036608.4440454	5554901.3337999	4721044.31860152	2347095.85586133	2537309.46807685	6033745.45650032	2804897.53970359	7646980.88817191	5649967.8892141	1246944.46678576	1760023.23009341	1714040.51140034	9908528.13021502	0	6185190.83833239	1290684.95732504	5241415.93296218	0	5220142.06640243	4036126.55430894	6009903.04279625	9231098.55580646	5960601.34984616	8185178.72847918	7744868.83270346	6193435.63484951	0	3069334.24395746	1504557.42646719	4994541.66492793
8	9	3	3171751.2468015	2797299.86437437	4871998.58148349	981901.299588157	2497906.68255469	1413246.82814516	1075727.31468774	4576562.35623358	9829452.13169518	9649194.75382676	0	5554810.31558849	0	2347100.39782073	2537237.9700606	0	2804976.1389261	7646850.91049527	5650005.29771255	1247159.35083227	1759852.40512189	1714058.71303449	9908578.9396414	553015.400920246	6185244.28086759	1290412.96322717	5241237.29725451	2118036.31543442	5220139.19133077	4036259.43717599	6010160.07675535	9230960.72542006	5960277.57703365	8185117.20852693	7745105.11490371	6193191.30146424	5477722.82057609	3069041.47321674	1504589.59396837	4994484.91352926
8	9	4	3171814.48085844	2797261.81209949	4871927.33401205	981848.055124799	2497856.34233618	1412954.6477102	1075707.1028494	4576618.60938428	9829521.54998295	9649130.00557386	8036721.23656936	5554820.99402036	0	2347096.5601909	2537132.52188543	6033582.37485566	2805115.72180163	7646774.67017774	5650026.20458103	0	1759791.87538893	0	9908524.51023901	553143.868997337	0	1290817.28845773	5241555.11924204	2118106.66740433	5220064.44617807	4036175.22093492	6009933.98445146	9231291.31556153	5960388.30427546	8185315.47510254	7745154.94456091	6193355.66864084	5477726.93882895	3069268.39824427	1504579.17797678	4994269.8360612
8	9	5	629.010322825625	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	819.652665399626	0	0	0	844.947808054573	908.561909733672	0	0	0	180.201705326853	0	0	0	0	0	229.709109636407	0	0	0	0	0	0
8	9	6	3171961.49254022	2797337.46201282	4872023.60271323	981625.136323057	2497829.76077668	1413246.50409659	1075816.8064746	4576626.69449668	9829446.81330842	9649052.36869902	0	5554811.03070788	0	2347035.18950683	2537331.26476552	6033651.0910995	2805007.44255741	7646964.97440046	5649987.96542845	1246877.50558461	1760114.55604527	1714028.28130459	9908423.61004977	552920.321326657	6185181.9374819	1290643.74313114	5241351.11003954	2118083.49837826	5220120.1013776	4036151.31420935	6010048.68413879	9231195.40648064	5960607.03883878	8185135.35995705	7744966.47567303	6193459.02393921	5477783.11921945	3068988.65361293	1504480.90791689	4994393.37942122
8	9	7	372527.730251608	0	0	664322.918129318	211348.729990446	0	0	71781.3456100463	0	0	404918.651820847	0	0	0	379214.224588503	0	0	0	0	0	11983.1086365038	0	0	0	0	0	0	0	0	0	608568.064108541	0	0	644877.510341896	0	639973.906235561	0	0	0	0
8	9	8	692.026007899249	0	0	0	0	0	0	0	0	0	0	0	437.487537013455	0	306.099304031527	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	551.446134420793	0	0	0	0	356.100776467319	0	226.052783926378
8	9	10	0	0	0	0	0	0	0	0	320.272203904418	0	0	0	579.656967956503	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	601.591542000712	0	0	0	0	0
8	10	1	0	0	0	664461.794000777	0	0	0	71704.1628276945	0	0	0	0	176685.148764884	312401.115460345	0	0	0	0	0	0	0	0	522765.885831268	0	0	0	229941.245015763	439773.426415313	443318.823000994	0	0	0	287388.836680578	0	316555.795226624	0	0	0	0	0
