year	importer_ISO	exporter_ISO	SITC0_1	SITC0_2	SITC0_3	SITC0_4	SITC0_5	SITC0_6	SITC0_7	SITC0_8	SITC0_9	SITC0_10	SITC0_11	SITC0_12	SITC0_13	SITC0_14	SITC0_15	SITC0_16	SITC0_17	SITC0_18	SITC0_19	SITC0_20	SITC0_21	SITC0_22	SITC0_23	SITC0_24	SITC0_25	SITC0_26	SITC0_27	SITC0_28	SITC0_29	SITC0_30	SITC0_31	SITC0_32	SITC0_33	SITC0_34	SITC0_35	SITC0_36	SITC0_37	SITC0_38	SITC0_39	SITC0_40
9	2	3	3171727.35720929	2797329.46295272	4871750.66213689	0	2498123.33358202	1413110.99015667	1075879.31683764	4576586.22682252	9829398.88974841	9649224.46260591	0	5554735.58445094	4720881.74823694	2346934.62461709	2537322.82168618	6033600.74011641	2804850.48535896	7646899.77716574	5650097.85029952	1246938.70751753	1759886.89920521	0	9908456.08095584	0	6185377.21101695	1290627.16586384	5241306.75355786	2118131.91552329	0	4036108.27905488	6009988.98485928	9231259.35634138	5960467.98690557	8185071.90752085	7745199.32167367	6193333.92266057	5477660.56059896	3069196.27043522	1504588.08290824	4994526.11358128
9	2	4	0	0	0	0	894.56096361191	0	0	0	389.707425641383	0	0	0	0	0	0	475.04158180255	0	779.742746511533	863.420511626879	0	0	0	1033.37608833226	814.924264626406	239.03640836228	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	2	5	3171829.3784831	0	4872003.42651104	0	2498019.80545649	1412882.60729517	1075799.05957765	4576539.51585427	0	9649154.3312327	8036706.79893667	5554639.21527835	4720765.97341008	2347085.09308564	2537208.78637251	6033849.5025817	2804741.39557127	7646768.5389112	5650126.60583018	1247093.42733847	0	1714056.53205872	9908479.35652674	0	6185166.92717574	1290479.32555521	5241353.67277055	2117932.83397803	5220035.00029846	4036341.17986112	6009938.4385681	9231247.80400234	5960397.93546302	8185142.54525157	7744843.9094289	0	5477679.6015583	3069105.34383777	1504730.98144008	4994484.95169586
9	2	6	0	0	0	0	919.463697765907	0	0	0	0	0	813.833454301855	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	916.978972134208	0	0	0
9	2	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	750.380364897382	0	0	0	0	0	0	0	0	0	0	0	0	0	247.314209030555	0	0	599.67454851635	0	0	0	0	0
9	2	8	0	0	0	0	211134.19005082	0	133240.956713671	0	0	0	404745.282040972	481212.424429512	176741.668753409	312351.771160589	0	398228.390550697	0	0	0	0	0	0	0	424186.583956645	0	0	229879.089255606	0	0	0	0	0	0	644505.707224373	316464.4010282	0	0	0	0	544377.807372011
9	2	9	3171654.23728085	2797394.14204207	4872147.42736834	981721.634494915	2498060.72290039	1413228.66328007	1075835.34125247	4576590.32380846	9829519.20059505	9649312.54628454	8036697.56668619	5554882.21594542	0	2347084.7583971	2537091.51985593	6033737.13035405	2805052.99298289	7647019.68819145	5649910.41124139	1246968.39233989	1759913.61025697	0	9908498.0993057	553143.536999022	6185375.12326541	1290632.03760673	5241455.34588465	2117940.83549688	5219929.02018826	4036171.03720134	6009906.20841715	9231240.03704981	5960476.31040853	8185170.25878628	7745139.31250692	6193517.14321236	5477662.21581853	3069267.27506299	1504612.96422837	4994361.8255603
9	2	10	0	0	0	0	0	466.45370770989	0	0	0	0	0	0	475.740812839756	0	0	0	0	576.825269402463	1104.19955752617	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	3	1	0	662407.52445996	0	664440.607629613	0	536595.486529584	0	71815.3521193935	0	0	0	480947.919366582	0	312342.559945756	379425.444386165	0	0	0	0	0	0	644330.105129021	0	0	264920.292639311	239627.104668577	0	439704.966114407	443362.48980285	0	0	449422.9653588	287243.10722817	0	0	639937.772818184	0	240041.358481929	0	0
9	3	2	3171762.83067861	2797228.90926971	4872090.22976782	981813.518768095	2497805.32426051	1413265.21669294	1075873.37582629	4576566.64007985	9829468.52065131	9649102.399274	8036418.41404237	5554770.86890616	4720942.44645118	2346975.81111519	2537234.88356699	6033465.83596458	2804867.4086898	7646902.92723514	5649965.49223297	0	1759771.51899766	1714170.56772088	9908526.29486657	552927.784264442	6185269.54569048	1290618.49422028	5241455.40343308	2117848.44533455	5220076.85667105	0	6010072.43562265	9231183.69829801	5960670.00064259	8184995.34817853	7745007.09390995	6193261.87545726	5477616.2024126	3069017.12701675	1504558.92472739	4994584.54421596
9	3	4	0	0	633579.942628912	0	211178.91780351	0	0	0	0	0	0	481106.819151616	0	312213.003580068	379232.684189148	0	0	0	0	0	11737.6933302508	0	0	424160.914102392	264830.736481299	239672.088490233	0	0	443330.134048181	0	608626.201582106	0	0	644557.341595006	316586.263829656	0	19377.8786210865	0	180124.490257087	0
9	3	5	372288.693637772	662145.81470921	0	0	211196.323699372	0	133257.252838677	0	0	0	0	481072.652448055	0	0	379297.055559169	0	651270.445290731	0	0	0	11850.7683461931	0	0	0	264918.21170389	239562.08698054	0	0	0	686410.45123852	608559.950797228	0	0	644800.365343525	316484.719363513	0	0	239860.501372295	0	0
9	3	6	0	662028.478041265	0	0	0	0	0	71922.3014167664	0	0	0	481096.33989689	176815.565574959	312312.347453095	0	0	0	0	0	0	11752.4466455947	0	0	0	264856.706966187	0	0	439783.58585959	0	686469.305497395	0	0	287152.397892223	644702.850444836	0	640128.705593532	19660.1326338196	0	179900.187285984	0
9	3	7	0	0	633683.950479459	664328.423867383	0	536531.784494104	0	0	0	356819.424822229	0	481091.053334036	0	312442.250815748	0	398123.048327227	651431.255815919	121568.579821197	28348.1816442803	0	0	0	0	0	264988.301132448	0	0	439435.759531698	443409.544492414	0	0	0	0	644556.789465241	316425.993017937	640084.991663874	0	0	0	544004.997693467
9	3	8	0	0	0	0	915.267290960538	0	0	0	0	0	0	0	489.476378948255	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0
9	3	9	3171689.52600524	2797283.9845588	4872080.05356672	981628.54069656	2498133.09513997	1413107.62057924	1075883.69962439	4576635.61437022	9829568.83640635	9649141.39044189	8036794.06354107	5554892.0496875	4721146.18107707	2346978.81613365	2537295.86873619	6033818.89621289	2804898.10405915	7647061.2523233	0	0	1759933.39372595	1714054.08677606	9908577.93284268	0	6185291.38743864	1290704.35877365	5241537.20928097	2117995.41516596	5220200.28775037	4036041.91906726	6009990.98553533	9231198.92420638	5960580.68300699	8185152.19977259	7745007.791579	6193452.68303966	0	3069176.74483704	1504706.04329832	4994423.46540305
9	3	10	3171664.82519255	2797434.43242166	0	981855.709878539	2497840.31065109	1413017.68821467	1075821.33601803	4576555.23113204	0	9649350.45886507	8036724.50634842	5554686.32705086	4721182.93971413	2347048.41980293	2537122.72604528	6033606.28894087	2804880.67895361	7646802.22889244	5649904.47598056	1246997.07068242	1759741.36367142	1714252.03678721	9908566.9376649	553093.226912947	6185341.07762086	1290436.92237496	5241414.18047616	2117917.83318182	5220072.19140858	0	6009961.46435532	9231352.3794114	5960465.96708341	8185053.27719961	7745014.41808394	6193319.69464303	5477641.76691356	3069055.88520761	1504821.50591094	4994387.27895846
9	4	1	0	0	0	0	1022.75547224584	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	4	2	0	0	0	0	0	0	876.89239059634	0	0	0	0	0	0	0	364.763632392596	0	0	575.638706306637	0	0	0	0	1056.68977724945	0	0	0	0	0	0	0	0	0	0	0	0	0	0	172.336708521362	0	0
9	4	3	0	0	0	0	0	536596.73786191	133500.700867961	71920.9754117453	0	0	404720.981532651	0	176775.659986402	312343.134857953	0	0	651501.523007979	0	0	0	0	0	0	0	264861.683818847	0	0	0	0	0	0	0	287313.263398884	644721.633783551	0	640150.736126219	19424.4392534192	0	0	0
9	4	5	0	0	0	0	0	317.339206655992	0	0	0	0	519.329255666019	0	0	0	0	0	0	0	1040.89312609474	0	0	0	0	0	0	688.985617639478	0	0	0	0	0	0	0	0	0	0	851.55510219996	0	0	523.112780592689
9	4	6	3171547.34776579	2797403.39462245	4871991.31803177	981778.725047637	2498036.92586801	1412923.04875199	1075723.30963987	4576565.97712837	9829670.76296337	9649013.94613985	8036774.06414361	5554791.85711933	0	2347060.75989658	2537455.49190292	6033644.37336845	2804850.50565983	7646840.86189811	5650129.92086939	1247025.09809776	1759857.16915667	1714098.91629207	9908494.46010941	553090.421491917	0	1290548.94970973	5241352.02293457	2118006.99842783	5220127.7188306	4036098.6097851	6010233.25677277	9231140.67069649	5960629.41971552	8185151.91102703	7745129.36412378	6193215.47442165	5477662.55259547	3069049.92543054	1504697.95589444	4994488.26126647
9	4	7	0	662360.64136628	0	664397.976633604	0	0	0	0	0	0	404695.345972	481062.857142785	0	0	0	0	651447.391061756	0	0	0	11863.6213561245	0	0	0	265009.349958154	239555.027361598	0	0	443189.188467499	0	608656.644025338	0	0	644781.220492088	0	640168.576247024	0	0	179774.977563454	0
9	4	8	0	337.533815685946	0	0	0	235.840896217859	0	0	0	0	0	0	0	0	245.273921558753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	422.952311931513
9	4	9	3171901.51261221	2797398.6049976	4871711.20818233	981767.398248318	2497966.42329947	1413113.5169699	1075897.05313991	4576383.97765666	9829537.01193641	9649124.13932728	8036557.58090966	5554797.66419051	0	2346897.75437418	2537030.86208244	6033728.09627097	2804850.6546304	7646792.72721898	5650003.65507818	0	1759911.82008473	1714207.12607437	9908351.42410984	553050.482841283	6185362.24285337	1290535.33508675	5241477.16053018	2118012.29401143	5219985.89570576	4036313.41560391	6010188.00716995	9231070.10676982	5960380.74379914	8185046.52770319	7745235.98154072	6193264.8114985	0	3069278.45985877	1504542.16056276	4994386.25173363
9	4	10	0	662231.234273219	0	0	211302.047404259	0	0	0	61042.9736869324	0	404853.270335766	0	176799.914388472	0	379308.088406315	0	0	0	0	0	0	644263.311460504	0	424299.265935575	0	239487.920372624	0	0	0	0	608597.375055127	0	0	644817.330097814	316516.939989433	0	19324.1786081235	0	0	0
9	5	1	0	662349.120433265	633472.501257951	0	211339.361606204	536423.14403101	0	71924.5360374752	61068.0216896531	0	404790.64364638	481183.079012349	0	312244.767450167	379446.559270972	0	651295.593546513	121562.898128444	0	0	11720.0186717959	0	0	0	0	239476.825971137	229863.244767564	439590.524003137	443336.814317463	0	608790.924063723	449464.854445595	0	644683.885901992	316471.761717957	0	0	0	0	0
9	5	2	3171844.12914912	2797398.40276167	4871900.80730615	981626.346636228	2498040.54798741	1413134.0760315	1075897.76327156	4576554.72432544	9829573.39744579	9649337.11623608	8036872.34241147	5554971.72963323	0	2347047.71054591	2537208.6256902	6033899.00416105	2804917.19658415	7646725.18584557	5650163.76856142	1246918.937517	1759996.46537797	1714115.27606612	9908480.23488762	552921.971131256	6185408.22079186	1290375.69122076	5241360.46147562	2118004.95173385	5220045.19172749	4036306.90728541	6010001.66373862	9231320.9625986	5960615.95444904	8184999.90345391	7745180.11334038	6193393.56079737	5477686.6036842	3069103.70372802	1504365.71332584	4994573.64281409
9	5	3	0	0	0	664283.588608069	211304.968717358	0	0	0	0	356904.737343253	404704.431494499	0	0	0	0	0	651192.47921743	0	0	0	0	0	0	0	264783.98215388	0	229800.38015256	0	0	0	608624.375824534	0	0	0	0	0	0	0	180006.026871359	544058.616546249
9	5	4	500.470074629511	0	0	0	937.986731029306	0	736.84002415318	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	505.040671466603	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	5	6	0	0	633695.99317796	0	0	536481.360845483	0	71705.7188678213	61045.7975440004	0	404773.854211926	0	0	312246.164054259	0	0	0	121438.775622758	0	0	0	0	0	424143.584916091	0	0	229974.714938261	0	0	0	0	0	287147.811225359	644805.421189835	0	640049.625001269	19370.5225886365	0	0	0
9	5	7	372440.689267778	0	0	0	0	0	133306.861356253	0	0	0	0	481170.826219345	0	312310.737042535	379371.095282023	0	0	0	0	70041.7052766883	0	644477.790386934	0	0	0	0	0	0	0	0	0	0	287132.389522861	644707.96990169	316422.340719751	0	0	0	179971.22770049	0
9	5	8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	689.176586213656	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	5	9	0	0	0	0	1167.96225110975	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	123.936282605629	0	0	0	134.233050244202	0	0	441.241222711503	0	0	305.388923520049	0	0
9	5	10	0	0	0	0	0	0	0	0	0	0	649.982817378797	0	0	0	195.005614719271	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	6	1	3171931.03025456	2797264.61595609	4871997.59103057	0	2498158.03578355	1412956.66882137	1075802.75620315	4576853.51178044	9829415.92904561	9649310.22024039	8036745.91457439	5554843.42997024	4721217.96532702	2347045.70979121	0	6033815.76802873	2804824.45332878	7646850.85751693	5649867.71340746	0	1760040.76126046	1714166.22930342	9908455.40097799	553228.570139607	6185198.53012598	1290507.03437309	0	2118016.76058459	0	4036121.70103761	6010012.62704623	9231204.00124603	5960494.46577677	8185035.50034431	0	6193398.87390187	5477661.80923931	3068964.18695287	1504650.47472823	4994530.53844533
9	6	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1067.32399814086	0	0	0	756.237684287097	0	0	0	0	175.680703896812	0	0	0	0	0	0	0	0
9	6	3	0	662137.69147115	0	664523.592992474	0	536411.244621247	0	0	0	356931.448829904	0	481171.880208899	176857.363171657	312245.182368795	0	397954.377406534	0	0	28278.7991897681	0	0	0	0	0	0	0	0	0	443346.399250341	686290.047444948	0	0	0	0	316469.37076104	0	0	0	179857.127776643	544258.106749885
9	6	4	3171638.00353371	0	4872034.70440412	981859.15655022	2498138.75124961	0	1075861.84177975	4576535.8669861	9829516.3772736	9649180.70501218	8036461.40890648	5554858.79697663	4721241.97857071	2346859.75579243	2537272.87245461	6033710.8179019	2805012.84315764	0	5650002.73063039	1247092.68206894	0	1714276.57570204	9908546.48029043	553258.727306803	6185555.07459532	1290635.24049666	5241489.71923823	2118238.77645475	5220120.38488166	4036201.97858547	6010056.61419999	9231431.01770977	5960399.09839896	8185285.39006882	7744947.94088896	6193395.73485577	5477680.9926337	3068975.67022855	1504547.12030445	4994412.8395079
9	6	5	372467.117342182	0	0	0	0	536563.559940737	0	0	61052.1662956721	0	0	0	176808.392643521	0	0	0	0	0	28405.3028731089	0	11716.7441701149	0	0	0	264991.544164436	0	229938.131872474	0	443545.847102317	0	608754.439822996	0	0	0	0	0	0	239922.709900197	179753.951322058	0
9	6	7	0	662254.929849335	633548.514882912	0	0	0	0	71933.2272917379	61125.9298406439	0	0	0	176747.168086714	312445.794981129	0	0	0	0	0	70165.0023446291	0	0	0	424116.885916983	265020.732533297	0	0	0	443391.078190552	0	0	0	0	0	0	640214.967752883	0	0	179945.434287313	0
9	6	8	0	0	0	0	0	0	0	0	328.417877563801	0	738.930926861501	0	0	0	0	0	0	0	0	595.516058756373	0	0	0	0	0	0	0	100	0	0	0	0	399.679087406458	0	624.195289723219	0	972.159055057894	0	0	0
9	6	9	3171674.22734289	2797299.19168299	4872021.49318499	981739.818240265	0	1412968.12964341	0	4576591.98716565	9829620.56527711	9649232.9062574	0	5554881.7018951	0	2347075.85439644	0	6033578.66146308	0	7646907.10798888	5650006.26204203	0	1759944.91687887	1714201.58300572	9908481.2166938	553018.559063079	6185125.16817042	1290710.68046659	5241480.95777584	2118065.08100276	5220203.99049903	4036237.49411275	6010051.19562449	9231262.87271656	5960443.46610791	8185216.85121285	7745078.40051812	6193248.96257483	5477686.13311832	3068913.11610387	1504540.35412011	4994397.35752276
9	6	10	3171720.1860207	2797272.19824964	4871958.25357766	981783.288770871	2498038.19046514	1412926.73122014	1075611.37000123	4576529.2406364	9829502.7777059	9649119.71290316	8036692.00395478	5554701.32513017	4721120.12538014	2347079.86824689	2537180.15774859	6033752.69881304	2805000.30602802	7646918.59443456	5650003.70474512	1246973.32573503	1759936.55217452	1714198.53893601	9908615.05686536	553129.871151561	6185308.30783443	1290449.98864037	5241391.40593104	2117821.90015428	0	4036331.23552432	6009953.33062252	9231087.30855487	5960441.24640972	0	7745137.99170995	6193388.4774383	5477569.92802744	3069174.66037515	1504546.83093893	4994394.76237599
9	7	1	0	0	0	0	0	0	0	0	0	0	0	0	589.160818041081	0	0	0	0	0	0	0	0	0	0	1021.14097252541	0	0	0	0	0	0	0	0	490.568855190764	0	0	0	0	0	0	0
9	7	2	0	0	0	0	856.20650809251	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	146.939594402483	0	0	0	0	0	0	0	0
9	7	3	372543.84950233	662210.384703422	0	0	0	0	0	0	0	356795.551573045	0	481055.366894895	0	0	379374.336881987	0	0	0	28372.3128201348	0	0	0	522574.020304447	424148.863390178	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	7	4	0	0	633423.655385067	0	0	536589.372362552	0	0	0	356959.514854456	404798.191381541	481133.183481515	0	312397.501028502	379346.853859872	397982.904441614	0	0	28347.5942297028	70064.2031471344	0	0	0	0	0	0	229937.294444441	0	443482.290243705	686441.580845344	0	0	287182.24489509	644727.136190793	0	640114.929532737	0	0	179931.025958778	0
9	7	5	0	0	633487.832676065	664306.807182754	0	0	133340.740605724	0	61188.1016028842	0	0	0	176768.194441575	0	0	0	0	121246.892488372	0	0	0	0	0	0	0	0	0	439620.098172966	0	0	0	0	287157.263501172	644778.778819646	0	639981.290166676	0	239921.468256861	0	544007.914393565
9	7	6	0	0	633540.943778226	664303.638274224	0	0	0	71850.7890303545	0	0	404654.535104984	481032.450703117	0	312283.017829658	0	398392.96538667	0	0	0	0	11842.4614791367	0	0	0	0	0	0	439657.751295014	0	0	608837.164513751	0	0	0	0	0	0	240023.162836134	0	0
9	7	8	0	0	633731.601169859	664344.331552837	211384.162948818	536602.915302157	0	0	0	356939.980423505	0	481288.137804332	176943.134355827	0	379363.541813784	398135.683479791	0	121430.850584792	28403.1717243911	0	0	644364.966089752	0	0	264936.954478097	0	0	439633.108331669	0	0	608716.031905653	0	287248.817867992	0	0	639856.465295584	0	239860.324274133	0	544120.886941699
9	7	9	0	0	0	664285.763638789	0	0	0	0	0	0	0	0	0	0	379222.173057772	398087.616250147	651427.466097743	0	0	0	0	0	0	0	0	0	0	0	0	686439.826592149	0	0	287017.076431164	0	0	639934.525162549	19296.2789794102	240132.318089149	179968.780832664	0
9	7	10	372507.405642237	662265.726130331	0	0	211334.962392732	0	0	0	0	356800.092880132	0	0	176657.936923997	0	0	0	651289.939530578	0	28359.3271498935	70070.3715272911	11685.6392665527	644317.649851101	0	0	264880.515880945	239504.064675065	0	0	443447.376860675	0	0	449278.893603883	0	0	316189.127288998	0	0	0	0	0
9	8	1	0	662395.692811516	633357.774728981	664508.765817403	0	536520.368958307	0	71730.8245178322	0	0	0	0	0	0	0	0	0	0	28281.3728401511	0	0	644436.282933771	522665.424921944	0	265044.857704385	239712.056079841	0	439511.742516278	0	0	608804.338212697	0	0	0	0	0	0	0	0	544175.648980224
9	8	2	372351.061577502	662082.619065298	0	0	0	0	0	0	0	356789.153813603	0	481006.339047182	0	312491.785432691	0	0	0	121416.994672056	0	0	0	0	0	0	0	0	0	439343.736408925	0	0	0	449427.924392414	287331.471624374	0	0	0	0	0	0	544203.027355245
9	8	3	0	0	0	0	0	459.966521255546	0	0	133.96157966544	0	0	0	0	0	0	0	0	0	976.239469518226	933.937814981044	0	0	0	0	0	0	0	0	0	0	0	0	453.67157290807	100	0	0	0	285.006508704567	0	0
9	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	364.469692704789	0	0	878.335359368669	260.884159733574	918.011458425972	0
9	8	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	531.317932047918	1087.8156734093	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9	8	6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	474.532782523998	0	0	0	0	0	0	0	0	0	170.167409790151	0	0	0	0	0	0	462.967164445668	0	0	0	0	0
9	8	7	0	0	633402.392391819	0	0	0	0	0	0	356977.984083967	404677.950035493	481070.231477376	0	0	379383.264358515	398120.656008875	0	0	28355.3216986005	0	0	0	0	0	264940.468448479	239592.282396953	0	0	0	0	0	0	0	0	0	640135.303748251	19244.2999293743	239978.032770708	179814.3030086	544233.862328187
9	8	9	0	0	0	0	0	0	0	0	0	0	699.511269788898	0	0	0	0	0	0	644.208591661106	0	0	0	0	0	0	0	0	0	337.665345698496	0	0	0	0	0	149.226296640416	0	0	0	0	0	0
9	8	10	0	0	0	664429.77101121	211341.092066736	0	0	71643.0359265936	0	356998.583346364	0	481278.112496151	0	312457.732875793	0	0	0	0	0	0	0	0	0	0	0	239599.789508137	0	439764.027638904	0	0	0	0	287018.046537969	644767.291637285	0	640079.41858169	0	240010.30245151	0	544121.685973077
9	9	1	0	662145.632853695	0	0	0	0	0	0	0	0	404625.235461509	0	0	312273.660777071	0	0	0	121460.270916376	0	0	0	644302.602437679	0	0	264912.460177512	0	0	0	0	0	608549.246789342	449207.790290824	287094.898650781	0	0	639969.84436754	0	0	0	544346.785498749
9	9	2	3171781.26119745	2797349.69338185	4871912.86438542	981747.239867442	2497882.74889588	1413027.80562296	1075770.56594038	4576661.15069626	9829478.24807754	9649202.23423133	8036731.36854204	5554615.28675593	4721001.96312122	0	2537128.09920459	6033837.53883159	2804915.08970717	7646927.15582618	5649959.97579882	1246945.28543429	1759820.60778717	1714063.24303531	9908430.21539867	553039.795125121	6185410.52944735	1290690.17641317	5241422.29757051	2117946.36065412	0	4036317.3690656	6010131.61927494	9231290.54058158	5960698.76815934	8185102.40006511	7745041.18624228	6193280.99178699	0	3069238.41110159	1504530.73722908	4994361.05454027
9	9	3	3171677.89620467	2797358.60286595	4872044.48209989	981826.150300859	2498031.09894491	1413073.85577391	1075628.59955821	4576608.00246551	9829577.64481261	9649254.0483401	8036807.06005642	5555021.70938625	0	2346981.4544759	2537086.64506364	6033632.14206627	0	7647000.96180815	5649810.58872423	0	1760044.1840323	1714072.70080278	9908523.48997099	553030.973514956	0	1290458.59696505	5241566.26000031	2118002.59760179	0	4036278.71439926	6010269.69903664	9231202.90984305	5960347.88736553	8185107.47730746	7745303.11536793	6193383.84563875	5477622.80191625	3069052.81566491	1504645.67020637	4994477.32403452
9	9	4	3171553.53938793	2797365.02748287	4872036.1781659	981780.008764933	2497923.86168135	1413224.73906029	1075882.96135228	0	9829506.99026964	9649252.09021508	8036677.99472483	5554662.16522212	4721019.48770254	2347050.62789472	2537218.24894372	6033549.92077112	0	7647025.16402446	5649873.69531654	1247061.43147372	1759943.57827623	1714125.33205285	9908627.64250682	0	6185224.28445942	1290725.36742206	5241545.51778229	2118025.51062506	5220088.51525019	0	6010209.36150954	9231128.31675662	5960576.71298498	8185091.36588227	7745013.58784788	6193186.01797141	5477645.96006426	3068973.98021086	1504608.32256367	4994266.84504686
9	9	5	0	0	0	0	966.413832319422	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	100	0	0	0	0	0	0	0	0	0	0	0
9	9	6	3171697.00914442	2797329.65175698	4872007.78589443	0	0	0	1075904.74384015	4576496.08643326	9829585.33752713	9649126.4833975	8036775.07801942	5554899.62083844	4721071.67134732	2346942.43468046	2537275.83753443	6033517.11482616	2804972.61921803	7646755.93677667	0	1247104.52456908	1759978.52233334	1714211.37365449	9908605.08375272	553211.997810367	0	1290534.77085009	5241312.2963025	2118107.1010347	5220084.80167305	4036155.28138812	6009810.74543277	9231229.62163126	5960539.7321998	0	7744991.73893993	6193406.17145621	5477648.37808609	3069148.91125822	1504548.54618391	4994500.56366677
